Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
8260	-16161.5	-16190.5	28.9474	0.808345	0.0337894	0.16734	0.0663966	0.0483786	0.183923	0.0585429	0.0646924	0.0487534	0.0620853	0.0295594	0.0246961	0.196571	0.124739	0.0463306	0.0234135	0.100937	0.0500935	0.0953891	0.0355044	0.0346536	0.0996233	0.0187715	0.165758	0.0381754	0.0551882	0.0813037	0.180695	0.0485773	0.202518	0.136979	0.087013	0.126661	0.111429	0.0728055	0.0382534	0.11927	0.0775173	0.0946825	0.095253	0.0615962	0.125687	0.0709785	0.0597324	0.0681129	0.0363581	0.0591155	0.0378293	0.110273	0.0263138	0.0400399	0.0584035	0.0620872	0.075173	0.138747	0.0803296	0.0202196	0.0520421	0.042128	0.102995	0.0276853	0.0330631	0.0133039	0.0539905	0.0655626	0.0465636	0.0223039	0.100328	0.0613103	0.0630614	0.122647	0.0343068	0.101941	0.0999266	0.050465	0.0216553	0.202654	0.0787109	0.0600492	0.0752988	0.0792819	0.111337	0.0288193	0.0516287	0.0564306	0.0343308	0.095053	0.0832294	0.0481435	0.0989873	0.0674575	0.0649452	0.0637299	0.0242955	0.104263	0.061439	0.0869443	0.0218749	0.1111	0.0527921	0.172723	0.0681863	0.0487756	0.132155	0.116692	0.0905375	0.0388128	0.0252004	0.0361329	0.0777791	0.0685749	0.0237981	0.0760597	0.121162	0.172746	0.0418107	0.0363971	0.0266244	0.120674	0.063435	0.0842954	0.215999	0.119726	0.0592745	0.037601	0.0276365	0.0667217	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.07559416	0.26312	0.232234	0.273232	0.231415	2.00074	0.7972981	0.07408692	-2.757258	0.556312	0.309483
8270	-16170	-16188.7	18.636	0.808345	0.0294871	0.184454	0.073187	0.0533263	0.0557528	0.0645301	0.0713086	0.0537395	0.0684348	0.0325825	0.0272218	0.216675	0.137496	0.0510689	0.0258081	0.11126	0.0552166	0.105145	0.0391355	0.0381977	0.109812	0.0206913	0.182711	0.0420796	0.0608324	0.0896188	0.199175	0.0535454	0.223229	0.150988	0.0959119	0.139615	0.122825	0.0802514	0.0421656	0.131468	0.0854451	0.104366	0.104995	0.0678958	0.138541	0.0782375	0.0658414	0.0750789	0.0400765	0.0651613	0.0416982	0.121551	0.0290049	0.0441348	0.0643765	0.068437	0.0828611	0.152936	0.088545	0.0222875	0.0573645	0.0464365	0.113528	0.0305167	0.0364445	0.0146645	0.0595121	0.0722678	0.0513257	0.024585	0.110589	0.0675805	0.0695107	0.13519	0.0378153	0.112367	0.110146	0.0556262	0.02387	0.223379	0.0867607	0.0661905	0.0829998	0.0873902	0.122723	0.0317667	0.0569088	0.0622018	0.0378418	0.104774	0.0917414	0.0530672	0.109111	0.0743565	0.0715872	0.0702477	0.0565774	0.114926	0.0677224	0.0958362	0.024112	0.122463	0.0581912	0.190388	0.0751598	0.0537639	0.145671	0.128626	0.0997969	0.0427822	0.0277777	0.0398283	0.0857338	0.0756012	0.026232	0.0838384	0.133556	0.190413	0.0460867	0.0401195	0.0293473	0.133012	0.0699226	0.0929154	0.238061	0.132086	0.067563	0.0594712	0.0325611	0.0675224	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.08246404	0.26312	0.232234	0.273232	0.231415	2.001957	0.7972981	0.08436035	-2.648833	0.5935913	0.3523507
8280	-16116.9	-16136.2	19.2377	0.808345	0.0447567	0.181633	0.0720674	0.0525105	0.0548998	0.0635429	0.0702177	0.0529174	0.0673879	0.0320841	0.0268054	0.21336	0.135393	0.129767	0.0254132	0.109558	0.0543719	0.103536	0.0834925	0.0376134	0.108132	0.0203747	0.179916	0.0414359	0.0599018	0.0882478	0.196128	0.0527263	0.219814	0.148678	0.0944447	0.137479	0.120946	0.0790237	0.0415206	0.129457	0.084138	0.102769	0.103388	0.0668571	0.136422	0.0770406	0.0648341	0.0739304	0.0394634	0.0641645	0.0410603	0.119691	0.0285612	0.0434597	0.0633916	0.06739	0.0815935	0.150597	0.0871905	0.0219465	0.056487	0.0457261	0.111791	0.0300498	0.035887	0.0144401	0.0586017	0.0711623	0.0505405	0.0242089	0.108897	0.0665467	0.0684473	0.133122	0.0372368	0.110648	0.108461	0.0547752	0.0235048	0.219962	0.0854334	0.0651779	0.08173	0.0860533	0.120846	0.0312807	0.0560382	0.0612503	0.0372629	0.103171	0.0903379	0.0522553	0.107442	0.0732189	0.070492	0.069173	0.0557119	0.113167	0.0666864	0.09437	0.0237432	0.120589	0.0573009	0.187475	0.07401	0.0529414	0.143442	0.126658	0.0982701	0.0421277	0.0273527	0.039219	0.0844223	0.0744422	0.0258307	0.0825559	0.131514	0.1875	0.0453817	0.0395057	0.0288983	0.130979	0.0688529	0.0914906	0.234448	0.130115	0.0614285	0.0416643	0.024713	0.0778876	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.08217297	0.26312	0.232234	0.273232	0.231415	2.000152	0.7972981	0.07526459	-2.753484	0.5774747	0.333477
8290	-16123.6	-16131.9	8.30004	0.808345	0.0417827	0.197382	0.0783165	0.0570638	0.0596603	0.0690529	0.0763064	0.057506	0.0732313	0.0348662	0.0291297	0.231861	0.147133	0.141019	0.0276169	0.119058	0.0590866	0.112514	0.0907323	0.0408749	0.117508	0.0221415	0.195517	0.0450289	0.065096	0.0959	0.213134	0.0572983	0.238875	0.16157	0.102634	0.149401	0.131433	0.085876	0.0451209	0.140682	0.0914338	0.111681	0.112354	0.0726544	0.148251	0.083721	0.070456	0.0803411	0.0428854	0.0697283	0.0446207	0.13007	0.0310378	0.0472282	0.0688885	0.0732336	0.0886686	0.163655	0.094751	0.0238496	0.0613851	0.0496911	0.121485	0.0326555	0.0389988	0.0156923	0.0636832	0.0773329	0.054923	0.0263081	0.11834	0.0723171	0.0743826	0.144665	0.0404657	0.15529	0.117866	0.0595249	0.025543	0.239035	0.0928416	0.0708297	0.088817	0.0935152	0.131325	0.0339932	0.0608974	0.0665614	0.0404941	0.112118	0.0981714	0.0567865	0.0689727	0.0795679	0.0766046	0.0751712	0.0605428	0.12298	0.0724689	0.102553	0.025802	0.131046	0.0622697	0.203732	0.0804276	0.0575321	0.155881	0.137641	0.106791	0.0457807	0.0297246	0.0426198	0.0917427	0.0809102	0.0280705	0.0897145	0.14293	0.203759	0.0493168	0.0429313	0.0314041	0.142336	0.0748233	0.0994216	0.254891	0.141483	0.170454	0.0377065	0.0359564	0.0756079	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.0899081	0.26312	0.232234	0.273232	0.231415	2.000376	0.7972981	0.08581773	-2.612694	0.5606507	0.3143292
8300	-16104.8	-16130.5	25.6751	0.808345	0.0446401	0.176765	0.070136	0.0511032	0.0534285	0.06184	0.0683358	0.0514992	0.0655819	0.0312242	0.026087	0.207642	0.0257297	0.126289	0.0247322	0.106622	0.0529147	0.100761	0.0812549	0.0366053	0.105234	0.0198287	0.175094	0.0403254	0.0582964	0.0858827	0.190871	0.0513132	0.213923	0.144694	0.0919135	0.133795	0.117704	0.0769058	0.0404078	0.125987	0.0818831	0.100015	0.100618	0.0650653	0.132765	0.074976	0.0630965	0.071949	0.0384058	0.0624449	0.0399599	0.116484	0.0635934	0.0422949	0.0616927	0.0602538	0.0794068	0.146561	0.0848537	0.041943	0.0549731	0.0445006	0.108795	0.0292445	0.0349252	0.0140531	0.0570312	0.0692551	0.049186	0.0235601	0.105978	0.0647632	0.0666129	0.129554	0.0362389	0.139069	0.105554	0.0533072	0.0228749	0.214067	0.0831438	0.0634312	0.0795396	0.083747	0.117607	0.0304424	0.0545364	0.0596088	0.0362643	0.100406	0.0879169	0.0508549	0.0617681	0.0712567	0.0686029	0.0673192	0.0542188	0.110135	0.0648992	0.0918409	0.0231069	0.117357	0.0557653	0.182451	0.0720265	0.0515226	0.139598	0.123264	0.0956365	0.0409987	0.0266197	0.0381679	0.0821597	0.0724526	0.0251384	0.0803434	0.128011	0.182475	0.0441654	0.0384469	0.0281238	0.127469	0.0670077	0.0890366	0.228283	0.126727	0.118764	0.0369397	0.0374715	0.0909445	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.08012053	0.26312	0.232234	0.273232	0.231415	1.999525	0.7972981	0.08057727	-2.685462	0.5777947	0.3338467
8310	-16186.1	-16227.7	41.6047	0.808345	0.033648	0.150366	0.0596616	0.0434713	0.0454493	0.0526046	0.0581303	0.0438081	0.0557877	0.0265611	0.0221911	0.176632	0.0218872	0.107429	0.0210386	0.0906986	0.0450123	0.0857133	0.06912	0.0311385	0.089518	0.0168674	0.148945	0.0343031	0.0495902	0.0730567	0.162366	0.0436499	0.181975	0.123085	0.0781869	0.113814	0.100126	0.0654205	0.0343732	0.107172	0.0696544	0.0850784	0.0855911	0.0553482	0.112938	0.0637788	0.0536735	0.0612039	0.0326702	0.0531191	0.0339921	0.0990875	0.0540962	0.0359785	0.0524793	0.0512553	0.0675479	0.124673	0.0721814	0.035679	0.0467632	0.0378547	0.0925474	0.024877	0.0297093	0.0119544	0.0485139	0.0589123	0.0418404	0.0200415	0.0901513	0.0550913	0.0566647	0.110206	0.0308268	0.1183	0.0897905	0.0453461	0.0194587	0.182097	0.0707268	0.0539581	0.0676609	0.07124	0.100043	0.025896	0.0463917	0.0507066	0.0308484	0.0854113	0.0747871	0.04326	0.0525435	0.060615	0.0583575	0.0572655	0.0461216	0.0936867	0.0552069	0.0781251	0.019656	0.0998308	0.0474371	0.155203	0.0612698	0.043828	0.11875	0.104855	0.0813538	0.0348758	0.0226442	0.0324678	0.0698897	0.0616386	0.0213842	0.0683446	0.108896	0.155224	0.0375696	0.0327051	0.0239237	0.108432	0.0570005	0.249035	0.194148	0.107752	0.128609	0.0431999	0.0355516	0.0588703	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.0696902	0.26312	0.232234	0.273232	0.231415	2.000268	0.7972981	0.07175554	-2.802279	0.5792908	0.3355778
8320	-16123.5	-16180.4	56.9319	0.808345	0.0344623	0.135611	0.0538073	0.0392056	0.0409895	0.0474427	0.0524262	0.0395094	0.0503134	0.042011	0.0200135	0.1593	0.0197395	0.096887	0.0189741	0.0817987	0.0405954	0.0773026	0.0623375	0.028083	0.0807339	0.0152123	0.134329	0.030937	0.0447241	0.0658879	0.146434	0.0393667	0.164119	0.111007	0.0705147	0.102645	0.090301	0.059001	0.0515582	0.0966557	0.0628194	0.07673	0.0771923	0.0499171	0.101856	0.0575204	0.0484067	0.0551982	0.0294643	0.0479067	0.0306566	0.0893644	0.0487879	0.032448	0.0473297	0.0462258	0.0609196	0.112439	0.0650985	0.032178	0.0421745	0.0341402	0.083466	0.0224359	0.0267941	0.0107813	0.0437534	0.0531315	0.0377348	0.0180749	0.0813051	0.0727476	0.0511044	0.0993921	0.0278019	0.106692	0.0809797	0.0408965	0.0175493	0.164229	0.0637867	0.0486634	0.0610216	0.0642494	0.0902264	0.023355	0.0418395	0.0457309	0.0278214	0.0770302	0.0674485	0.0390151	0.0473876	0.054667	0.0526311	0.0516462	0.0415958	0.0844935	0.0497897	0.0704589	0.0177272	0.0900348	0.0427823	0.120212	0.0552576	0.0462567	0.107098	0.0945659	0.0733709	0.0314536	0.0204222	0.0292818	0.0630317	0.0555855	0.0192858	0.0616382	0.0982184	0.139992	0.0338831	0.0294958	0.0215762	0.09779	0.0514072	0.0773763	0.174997	0.0971592	0.149425	0.0557677	0.0418955	0.0339456	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.06242594	0.26312	0.232234	0.273232	0.231415	2.000159	0.7972981	0.06852024	-2.848664	0.5797206	0.336076
8330	-16095.7	-16146.2	50.5093	0.808345	0.0337218	0.143848	0.0570756	0.041587	0.0434793	0.0503244	0.0556106	0.0419092	0.0533695	0.0445628	0.0212292	0.168976	0.0209385	0.102772	0.0201266	0.0867672	0.0430612	0.081998	0.0661239	0.0297888	0.0856378	0.0161363	0.142489	0.0328162	0.0474407	0.06989	0.155328	0.0417579	0.174087	0.117749	0.0747978	0.10888	0.095786	0.0625848	0.0546899	0.102527	0.0666351	0.0813906	0.0818811	0.0529491	0.108042	0.0610142	0.051347	0.058551	0.0426105	0.0508166	0.0325187	0.0947925	0.0517513	0.034419	0.0502046	0.0490336	0.06462	0.119269	0.0690526	0.0341325	0.0447363	0.0362139	0.0885358	0.0237987	0.0284216	0.0114362	0.0464111	0.0563587	0.0400268	0.0191728	0.0862436	0.0771664	0.0542086	0.105429	0.0294906	0.113172	0.0858985	0.0433806	0.0186152	0.174204	0.0676611	0.0516193	0.0647281	0.068152	0.0957068	0.0247736	0.0443809	0.0485087	0.0295113	0.0817091	0.0715454	0.0413849	0.0502659	0.0579876	0.0558279	0.0547833	0.0441224	0.0896258	0.0528139	0.0747387	0.018804	0.0955036	0.0453809	0.127514	0.0586141	0.0490664	0.113603	0.10031	0.0778275	0.0333641	0.0216627	0.0310604	0.0668604	0.0589649	0.0204573	0.0653822	0.104156	0.148495	0.0359411	0.0312875	0.0228867	0.103731	0.0545298	0.0820782	0.18561	0.102989	0.143099	0.0551145	0.0348213	0.0514291	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.06617628	0.26312	0.232234	0.273232	0.231415	2.000876	0.7972981	0.06556741	-2.865859	0.531381	0.2823658
8340	-16146.1	-16198.5	52.355	0.808345	0.0385271	0.136046	0.0539798	0.0393313	0.041121	0.0166837	0.0525943	0.039636	0.0504747	0.0421457	0.0200777	0.159811	0.0198027	0.0971976	0.019035	0.0820609	0.0407255	0.0775504	0.0625373	0.0281731	0.0809928	0.015261	0.13476	0.0310362	0.0448675	0.0660991	0.146903	0.0394929	0.164645	0.111363	0.0707407	0.102974	0.0905905	0.0591901	0.0517235	0.0969655	0.0630208	0.076976	0.0774398	0.0500771	0.102182	0.0577048	0.0485619	0.0553752	0.0402992	0.0480603	0.0307549	0.0896509	0.0489443	0.032552	0.0474815	0.046374	0.0611149	0.1128	0.0653072	0.0322811	0.0423097	0.0342496	0.0837336	0.0225078	0.02688	0.0108159	0.0438937	0.0533018	0.0378557	0.0551473	0.0815657	0.0729808	0.0512683	0.0997107	0.027891	0.107034	0.0812393	0.0410276	0.0176055	0.164755	0.0639912	0.0488194	0.0612172	0.0644554	0.0905157	0.0234298	0.0419736	0.0458775	0.0279106	0.0772772	0.0676647	0.0391402	0.0475395	0.0548423	0.0527998	0.0518118	0.0417292	0.0847644	0.0499493	0.0706848	0.0177841	0.0903234	0.0429194	0.0607825	0.0554348	0.046405	0.107441	0.0948691	0.0736061	0.0315544	0.0204877	0.0293757	0.063234	0.0557585	0.0193476	0.0618358	0.0984892	0.140441	0.0339917	0.0295906	0.0216453	0.098104	0.0515721	0.0776261	0.175571	0.0974686	0.318989	0.0586408	0.0332015	0.0184722	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.06348572	0.26312	0.232234	0.273232	0.231415	2.001559	0.7972981	0.05891973	-2.998203	0.5772753	0.3332468
8350	-16156.9	-16217.1	60.2163	0.808345	0.0381816	0.135544	0.0537805	0.0391861	0.0409692	0.0166221	0.0524001	0.0394897	0.0502884	0.0419901	0.0200036	0.159221	0.0197296	0.0968387	0.0189647	0.081758	0.0405752	0.0772641	0.0623065	0.0280691	0.0806938	0.0152047	0.134263	0.0309216	0.0447019	0.0658551	0.146361	0.0393471	0.164037	0.110952	0.0704796	0.102594	0.0902561	0.0589716	0.0515325	0.0966076	0.0627882	0.0766918	0.0771539	0.0498923	0.101805	0.0574918	0.0483826	0.0793466	0.0401505	0.0478829	0.0306413	0.0893199	0.0487636	0.0324319	0.0473062	0.0462028	0.0608893	0.112383	0.0650661	0.032162	0.0421535	0.0341232	0.0834245	0.0224248	0.0267807	0.010776	0.0437317	0.053105	0.037716	0.0549437	0.0812646	0.0727114	0.051079	0.0993427	0.0277881	0.106639	0.0809394	0.0588636	0.0175405	0.0291211	0.0637549	0.0263278	0.0609912	0.0642175	0.0901815	0.0701672	0.0418187	0.0457082	0.0278076	0.0769919	0.0674149	0.0389957	0.047364	0.0546398	0.0526049	0.0516205	0.0415751	0.0844515	0.0497649	0.0704239	0.0177184	0.08999	0.042761	0.0605582	0.0552302	0.0462337	0.107044	0.0945189	0.0733343	0.0314379	0.0204121	0.0292673	0.0630005	0.0555465	0.0192762	0.0616075	0.0981438	0.139923	0.0338662	0.0294814	0.0215654	0.0977429	0.0513817	0.0773401	0.174942	0.0970594	0.157845	0.0473782	0.046431	0.102543	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.06212365	0.26312	0.232234	0.273232	0.231415	1.999798	0.7972981	0.06425831	-2.905912	0.5675699	0.3221356
8360	-16079.4	-16128.7	49.2074	0.808345	0.0495474	0.152202	0.0603902	0.0440021	0.0460043	0.11033	0.0588402	0.0443431	0.0564689	0.0471508	0.022462	0.178789	0.0221545	0.10874	0.0212955	0.0918062	0.0455619	0.08676	0.069964	0.0315188	0.0906112	0.0170734	0.150764	0.034722	0.0501958	0.0739488	0.164349	0.0441829	0.184197	0.124588	0.0791416	0.115203	0.101349	0.0662193	0.057866	0.108481	0.0705049	0.0861174	0.0866363	0.0560241	0.114317	0.0645576	0.0543289	0.0890985	0.045085	0.0537678	0.0344072	0.100297	0.0547568	0.0364178	0.0531202	0.0518812	0.0683727	0.126195	0.0730628	0.0361147	0.0473343	0.038317	0.0936775	0.0251808	0.0300721	0.0121004	0.0491064	0.0596317	0.0423513	0.0616964	0.0912522	0.0816478	0.0573567	0.111552	0.0312033	0.119745	0.090887	0.066098	0.0196963	0.0327001	0.0715905	0.0295636	0.0684872	0.0721099	0.101265	0.0787909	0.0469583	0.0513258	0.0312251	0.0864543	0.0757003	0.0437883	0.0531851	0.0613552	0.0590701	0.0579648	0.0466848	0.0948307	0.0558811	0.0790791	0.019896	0.10105	0.0480164	0.0680009	0.062018	0.0519159	0.1202	0.106135	0.0823473	0.0353017	0.0229208	0.0328643	0.0707434	0.0623653	0.0216453	0.0691792	0.110182	0.157119	0.0380284	0.0331046	0.0242159	0.109756	0.0576966	0.0868445	0.196344	0.109202	0.0364822	0.0629444	0.0588742	0.0384195	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.06894457	0.26312	0.232234	0.273232	0.231415	1.999306	0.7972981	0.07118309	-2.775624	0.5159929	0.2662487
8370	-16113.2	-16144.2	30.9852	0.808345	0.0395989	0.170025	0.0674616	0.0491546	0.0513912	0.12325	0.0657301	0.0495354	0.0630812	0.0526719	0.0250922	0.199725	0.0247486	0.121473	0.0237891	0.102556	0.050897	0.0969192	0.0781565	0.0352095	0.101221	0.0190726	0.168417	0.0387877	0.0560735	0.0826079	0.183593	0.0493566	0.205766	0.139176	0.0884087	0.128693	0.113216	0.0739733	0.0646418	0.121183	0.0787607	0.0962013	0.096781	0.0625843	0.127703	0.072117	0.0606906	0.0995315	0.0503643	0.0600638	0.0384361	0.112042	0.0611685	0.0406822	0.0593403	0.0579562	0.0763789	0.140972	0.124361	0.0403436	0.0528769	0.0428037	0.104647	0.0281293	0.0335934	0.0135173	0.0548565	0.0666143	0.0473105	0.0689207	0.101937	0.0912083	0.0640729	0.124614	0.0348571	0.133766	0.101529	0.0738377	0.0220026	0.0365291	0.0799734	0.0330253	0.0765067	0.0805536	0.113123	0.0880169	0.0524568	0.0573358	0.0348815	0.0965777	0.0845645	0.0489157	0.0594128	0.0685396	0.0659869	0.0647522	0.0521513	0.105935	0.0624245	0.0883389	0.0222258	0.112882	0.0536389	0.0759634	0.0692801	0.057995	0.134275	0.118563	0.0919897	0.0394354	0.0256047	0.0367125	0.0790271	0.0696756	0.0241799	0.0772798	0.123119	0.175517	0.0424814	0.0369809	0.0270514	0.122608	0.0644526	0.0970146	0.219385	0.121896	0.161042	0.0493856	0.0556094	0.0388973	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.07790793	0.26312	0.232234	0.273232	0.231415	2.00107	0.7972981	0.085124	-2.641316	0.5961037	0.3553396
8380	-16090.6	-16108	17.385	0.808345	0.0316697	0.191987	0.0761756	0.0555039	0.0580294	0.13917	0.0742204	0.0559339	0.0712294	0.0353078	0.0283334	0.225523	0.0279454	0.137164	0.0275613	0.115803	0.0574714	0.109438	0.088252	0.0397575	0.114296	0.0215362	0.190172	0.0437979	0.0633165	0.0932783	0.207308	0.0557319	0.232345	0.157154	0.0998285	0.145316	0.12784	0.0835284	0.0729916	0.136837	0.0889342	0.108628	0.109282	0.0706683	0.144198	0.0814323	0.06853	0.112388	0.0568698	0.0678222	0.0434009	0.126514	0.0690696	0.0459371	0.0670053	0.0654424	0.0862447	0.159181	0.140425	0.0455548	0.059707	0.0483327	0.118164	0.0317628	0.0379327	0.0152633	0.0619423	0.0752189	0.0534216	0.0778232	0.115105	0.10299	0.0723492	0.140711	0.0393595	0.151045	0.114644	0.0833754	0.0248447	0.0412476	0.0903036	0.0372912	0.086389	0.0909587	0.127735	0.099386	0.0592327	0.0647418	0.0393871	0.109053	0.0954876	0.0552341	0.0670872	0.0773928	0.0745104	0.0731162	0.0588877	0.119619	0.0704878	0.0997496	0.0250966	0.127463	0.0605674	0.0857756	0.0782289	0.0654862	0.151619	0.133878	0.103872	0.0445292	0.0289121	0.0414547	0.0892349	0.078689	0.0273032	0.087262	0.139023	0.198189	0.0479687	0.0417578	0.0305457	0.138445	0.0727779	0.109547	0.247654	0.137684	0.0419597	0.0674732	0.0377521	0.082088	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.08676831	0.26312	0.232234	0.273232	0.231415	2.001359	0.7972981	0.09003918	-2.571758	0.5731448	0.3284949
8390	-16274.9	-16264.4	-10.5045	0.808345	0.0438557	0.245655	0.0974698	0.0710195	0.074251	0.178073	0.0949681	0.0715698	0.0911409	0.0451777	0.0362538	0.288566	0.0357573	0.175507	0.0352658	0.148175	0.073537	0.140031	0.112922	0.0508714	0.146247	0.0275564	0.243333	0.0560413	0.0810161	0.119354	0.265259	0.0713113	0.297295	0.201085	0.127735	0.185938	0.163577	0.106878	0.0933957	0.175088	0.113795	0.138994	0.139831	0.090423	0.184508	0.104196	0.0876869	0.143805	0.0727673	0.0867813	0.0555333	0.16188	0.0883775	0.0587784	0.085736	0.0837363	0.110354	0.203679	0.179679	0.0582892	0.0763976	0.0618437	0.151196	0.0406418	0.0485365	0.0790269	0.0792577	0.0962457	0.0683551	0.099578	0.147281	0.13178	0.0925738	0.180045	0.0503621	0.193268	0.146692	0.106682	0.0317899	0.052778	0.115547	0.0477156	0.110538	0.116385	0.163442	0.127169	0.0757907	0.0828399	0.0503974	0.139537	0.12218	0.0706744	0.0858408	0.0990273	0.0953392	0.0935552	0.0753493	0.153057	0.0901921	0.127634	0.0321122	0.163095	0.0774985	0.109753	0.100097	0.0837923	0.194003	0.171303	0.132909	0.056977	0.0369942	0.053043	0.11418	0.100699	0.0349355	0.111655	0.177876	0.136346	0.0613779	0.053431	0.0390844	0.177146	0.139657	0.14017	0.316843	0.176531	0.0456877	0.0488095	0.0324508	0.0694663	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.1101942	0.26312	0.232234	0.273232	0.231415	1.99902	0.7972981	0.1041682	-2.40804	0.54091	0.2925836
8400	-16304.6	-16289.5	-15.0755	0.808345	0.0405856	0.253901	0.100742	0.0734036	0.0767436	0.184051	0.0981561	0.0739723	0.0942004	0.0466943	0.0374708	0.298253	0.0369576	0.181399	0.0364497	0.153149	0.0760056	0.144731	0.116713	0.0525791	0.151156	0.0284815	0.251501	0.0579225	0.0837357	0.12336	0.274163	0.0737052	0.307275	0.207835	0.132023	0.19218	0.169068	0.110466	0.0965309	0.180966	0.117615	0.143659	0.144525	0.0934584	0.190701	0.107694	0.0906305	0.148632	0.07521	0.0896944	0.0573975	0.167314	0.0913442	0.0607515	0.0886141	0.0865472	0.114058	0.210517	0.185711	0.0602459	0.0789622	0.0639197	0.156271	0.0420061	0.0501658	0.0816798	0.0819183	0.0994765	0.0706497	0.102921	0.152225	0.136203	0.0956814	0.186089	0.0520528	0.199756	0.151616	0.110263	0.032857	0.0545497	0.119426	0.0493174	0.114249	0.120292	0.168928	0.131437	0.0783349	0.0856207	0.0520892	0.144221	0.126282	0.0730468	0.0887224	0.102352	0.0985396	0.0966958	0.0778787	0.158195	0.0932198	0.131918	0.0331902	0.16857	0.0801	0.113438	0.103457	0.0866051	0.200516	0.177053	0.13737	0.0588896	0.038236	0.0548236	0.118012	0.104054	0.0361083	0.115403	0.183843	0.140923	0.0634383	0.0552246	0.0403965	0.183091	0.144345	0.144879	0.327501	0.182665	0.063046	0.0498625	0.027243	0.0574459	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.1138143	0.26312	0.232234	0.273232	0.231415	1.998986	0.7972981	0.1176575	-2.280361	0.5298745	0.280767
