Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
100	-14440.4	-14420	-20.3781	0.1340699	0.00997871	0.223985	0.136061	0.0488486	0.267648	0.109581	0.206196	0.0385475	0.0802827	0.0441981	0.0445478	0.0532743	0.111072	0.0153779	0.215636	0.155636	0.578336	0.0936429	0.0176106	0.0247745	0.147047	0.0387915	0.0175586	0.246484	0.264921	0.0616019	0.0456616	0.0310763	0.0400044	0.120992	0.015335	0.294192	0.0305216	0.0305957	0.202112	0.0508898	0.030589	0.0228996	0.0119789	0.0121762	0.19412	0.597426	0.0309176	0.185119	0.00661976	0.0109224	0.0177546	0.137141	0.00717816	0.120895	0.0454437	0.0923848	0.118422	0.0101313	0.127172	0.0508666	0.561483	0.120269	0.13841	0.258484	0.0898417	0.0702973	0.0489424	0.0102179	0.0361272	0.184205	0.068603	0.263505	0.0719932	0.0481431	0.0324272	0.768548	0.092139	0.0669767	0.111728	0.0106797	0.019857	0.043043	0.140381	0.13049	1.25679	0.035498	0.0382442	0.0669202	0.0530408	0.0546092	0.0144442	0.0196752	0.0172232	0.0450344	0.082607	0.0694187	0.0261153	0.0811067	0.0224534	0.301447	0.0169391	0.307521	0.0366145	0.0233181	0.0899058	0.0473535	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1180025	0.272742	0.2559	0.266745	0.204613	2.000136	0.6841468	0.1259263	-2.685839	1.107954	1.227561
110	-14399.4	-14415.7	16.321	0.1340699	0.0765847	0.163674	0.0994245	0.0356954	0.19558	0.0869345	0.140314	0.028168	0.0579307	0.0322972	0.0325526	0.0386756	0.0811643	0.0112371	0.157573	0.113729	0.579299	0.0684282	0.0128687	0.0175897	0.107453	0.0283463	0.0128307	0.180115	0.193587	0.0446563	0.0333666	0.0227086	0.0292326	0.00640913	0.0112058	0.214977	0.0223032	0.0223573	0.147691	0.037187	0.0223525	0.0167336	0.0049425	0.00889759	0.14185	0.35836	0.0225927	0.135273	0.00483729	0.0079814	0.0129739	0.100214	0.00524534	0.0883425	0.00811185	0.0675089	0.0865351	0.00740333	0.0929295	0.03717	0.161028	0.0878845	0.10106	0.188883	0.0599601	0.0513687	0.0357639	0.00746497	0.0263994	0.134605	0.0507918	0.192553	0.052608	0.0439984	0.0238135	0.561605	0.0673292	0.0315367	0.0816437	0.0230108	0.0145102	0.0314484	0.102581	0.0945285	0.913737	0.0259396	0.0269073	0.0536043	0.0258702	0.0399049	0.0105549	0.0143774	0.0120463	0.034418	0.0603638	0.0507267	0.0190834	0.057728	0.0164075	0.0102509	0.00865764	0.224716	0.0267555	0.0504626	0.046328	0.0203946	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.08186286	0.272742	0.2559	0.266745	0.204613	1.998966	0.6841468	0.0722798	-3.123924	0.9967084	0.9934276
120	-14401.2	-14408.4	7.22851	0.1340699	0.00921902	0.179791	0.109215	0.0392104	0.214839	0.0925328	0.128544	0.0309418	0.064269	0.0354775	0.0357581	0.0415121	0.0891567	0.0123437	0.173089	0.124928	0.636344	0.0751665	0.0141359	0.0193697	0.118034	0.0311377	0.0140941	0.197851	0.21265	0.0489708	0.0366523	0.0249447	0.0321112	0.0316294	0.0123093	0.236146	0.0244994	0.0245589	0.162234	0.0408488	0.0245536	0.0183814	0.00458778	0.00977375	0.155819	0.392333	0.0248175	0.148594	0.00531363	0.00876735	0.0269176	0.110082	0.00576186	0.0970418	0.00891064	0.0741566	0.0950564	0.00813235	0.10208	0.0408301	0.0754433	0.0965386	0.111181	0.207483	0.0831945	0.0564271	0.0392857	0.00819105	0.0289991	0.14786	0.0545952	0.211514	0.0577884	0.048486	0.0377786	0.616907	0.0739593	0.0237102	0.0896833	0.0172852	0.0159391	0.0345627	0.112685	0.105486	0.971583	0.028494	0.0277826	0.13327	0.0478584	0.0438344	0.0115942	0.0157931	0.0127852	0.0297478	0.066308	0.0557219	0.0209626	0.0645169	0.0180232	0.0171395	0.0145744	0.246845	0.0293902	0.0380962	0.073631	0.0311939	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.08912307	0.272742	0.2559	0.266745	0.204613	1.999747	0.6841468	0.0785738	-2.99237	0.9472623	0.8973059
130	-14393.3	-14411.3	17.9759	0.1340699	0.0157443	0.154169	0.0936506	0.0336225	0.184222	0.0736926	0.106371	0.0265322	0.0508728	0.0304216	0.0306622	0.0347482	0.0764509	0.0105846	0.148422	0.107124	0.545658	0.0644544	0.0121214	0.016405	0.101213	0.0267002	0.0120856	0.169655	0.182345	0.0425136	0.0314289	0.0213898	0.027535	0.0320109	0.0105551	0.202492	0.021008	0.021059	0.139114	0.0350274	0.0210544	0.0157618	0.0102321	0.00838088	0.133613	0.336645	0.0212807	0.127418	0.00455638	0.0075179	0.0230815	0.0943942	0.00494073	0.0832123	0.00764077	0.0635884	0.0815096	0.0069734	0.0875328	0.0350114	0.0827721	0.0827808	0.116212	0.177914	0.0716405	0.0483856	0.0336869	0.00702487	0.0248664	0.126788	0.0466762	0.181371	0.0495529	0.0383275	0.0201593	0.528991	0.0634192	0.040747	0.0769024	0.082782	0.0136676	0.222669	0.0966245	0.0909702	0.856035	0.0244332	0.0266807	0.05599	0.0613165	0.0375875	0.00994191	0.0135424	0.00947337	0.0373111	0.0568584	0.0178974	0.00766411	0.0531221	0.0154546	0.109007	0.0231599	0.211667	0.0252018	0.0420663	0.0763559	0.0188318	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.08020524	0.272742	0.2559	0.266745	0.204613	1.998731	0.6841468	0.07717118	-3.11584	1.052721	1.108221
140	-14402.9	-14412.6	9.66621	0.1340699	0.00957268	0.155008	0.09416	0.0338053	0.185224	0.0917496	0.0992371	0.0266765	0.0515205	0.030587	0.0361653	0.0478389	0.0768667	0.0106421	0.149229	0.107707	0.548625	0.0648049	0.0121873	0.0160387	0.101763	0.0268454	0.0121513	0.170578	0.183336	0.0418455	0.0315998	0.0215062	0.0276847	0.0278039	0.0106125	0.203594	0.0211222	0.0211735	0.139871	0.0352179	0.0211689	0.0158475	0.00625802	0.00842646	0.134339	0.338074	0.0768767	0.128111	0.00458116	0.00755879	0.0232071	0.0949076	0.0049676	0.0836648	0.00768233	0.0639343	0.081953	0.00701132	0.0880089	0.0352018	0.100851	0.083231	0.116846	0.178882	0.11743	0.0486487	0.0338702	0.00706308	0.0250016	0.127477	0.0474971	0.182357	0.0498224	0.0430846	0.0223895	0.531868	0.0637642	0.0197877	0.216674	0.0590976	0.0180676	0.22388	0.0971501	0.0924843	0.826855	0.0245661	0.0256492	0.0796417	0.117504	0.0299533	0.00999598	0.0136161	0.00976172	0.0268219	0.0571677	0.0179947	0.00770579	0.0535412	0.0155387	0.339762	0.014558	0.212818	0.0253388	0.0447302	0.0947817	0.0161026	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.08556627	0.272742	0.2559	0.266745	0.204613	2.000301	0.6841468	0.09917486	-2.998846	1.17301	1.375951
150	-14380.6	-14398.7	18.1023	0.1340699	0.00648111	0.150593	0.0914783	0.0328425	0.179949	0.0685346	0.0816569	0.0259168	0.0464383	0.0297159	0.0142517	0.0505151	0.0746775	0.010339	0.144979	0.104639	0.533	0.0629593	0.0118402	0.0159683	0.0988649	0.0260808	0.0118052	0.16572	0.178115	0.0404736	0.0306999	0.0208937	0.0268963	0.0485877	0.0103102	0.197795	0.0205207	0.0138863	0.135887	0.0342149	0.020566	0.0153962	0.00713632	0.00818647	0.130513	0.328312	0.0746876	0.124462	0.00445068	0.00734351	0.0225461	0.0922046	0.00482612	0.081282	0.00746353	0.0621134	0.079619	0.00681164	0.0855023	0.0341994	0.0945874	0.0808605	0.113586	0.173787	0.0827842	0.0472632	0.0329056	0.00686324	0.0242895	0.123847	0.045211	0.177164	0.0484034	0.0418802	0.0278332	0.51672	0.0619481	0.0318643	0.210503	0.0587903	0.017553	0.0152602	0.0943833	0.0872929	0.790151	0.0238665	0.0294174	0.081047	0.0712529	0.0291002	0.00971129	0.0132283	0.00888307	0.0240485	0.0555394	0.0174822	0.00748632	0.050197	0.0150962	0.17272	0.0159366	0.206757	0.0246172	0.0536107	0.145183	0.0154065	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.07913205	0.272742	0.2559	0.266745	0.204613	2.000197	0.6841468	0.07785743	-3.10222	1.048183	1.098687
160	-14387.2	-14396.4	9.20982	0.1340699	0.0280294	0.16804	0.102077	0.0366476	0.200797	0.0701294	0.106008	0.0289194	0.0552387	0.0331587	0.0159028	0.0531596	0.0833295	0.0966062	0.161776	0.116763	0.594753	0.0702537	0.013212	0.0191057	0.110319	0.0291025	0.013173	0.520401	0.198751	0.0446974	0.0342567	0.0148406	0.0300124	0.0205237	0.0115048	0.220712	0.0228982	0.0154952	0.151631	0.038179	0.0229488	0.01718	0.00335947	0.00913495	0.145634	0.323925	0.0833412	0.138882	0.00496633	0.00819432	0.0251583	0.102887	0.00538527	0.0906992	0.00832825	0.0693098	0.0888435	0.00760083	0.0954085	0.0381617	0.0789532	0.0902289	0.126798	0.193922	0.060244	0.0527391	0.0367182	0.00765926	0.0271037	0.138196	0.0515908	0.197689	0.0540114	0.054346	0.0201838	0.102027	0.0691254	0.0264702	0.234892	0.0531518	0.0195867	0.0170295	0.105314	0.0958261	0.898106	0.0266316	0.0333797	0.0613516	0.110717	0.0324718	0.0108364	0.0147609	0.0102461	0.0299373	0.0619739	0.0195077	0.00835368	0.0571607	0.0168452	0.157917	0.0211678	0.230711	0.0274693	0.0379364	0.142222	0.0181501	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.08589621	0.272742	0.2559	0.266745	0.204613	1.999853	0.6841468	0.07549228	-3.085038	1.001312	1.002626
170	-14403.4	-14402.9	-0.503827	0.1340699	0.00667925	0.190032	0.115436	0.0414439	0.227076	0.0811303	0.115193	0.0667343	0.0643212	0.0374984	0.0064345	0.0709444	0.0942352	0.109249	0.182949	0.132044	0.672591	0.0794481	0.0149411	0.0224297	0.124757	0.0329113	0.014897	0.588508	0.224763	0.0504898	0.03874	0.0167829	0.0339403	0.044681	0.0130104	0.249597	0.0258949	0.0175231	0.0160833	0.0431756	0.0259522	0.0194284	0.00677667	0.0103305	0.164694	0.3653	0.0942488	0.157058	0.0056163	0.00926675	0.0284509	0.116353	0.119301	0.102569	0.0094182	0.0783807	0.100471	0.00859558	0.107895	0.0431561	0.0441876	0.102038	0.14337	0.219301	0.0966878	0.0596413	0.0415236	0.0086593	0.0306509	0.156282	0.058189	0.223562	0.0610801	0.0759258	0.0124193	0.115379	0.0781721	0.0251035	0.265633	0.0420271	0.0221501	0.0192656	0.119104	0.105138	1.04936	0.030117	0.0416186	0.0616396	0.106599	0.0367215	0.0122546	0.0166927	0.0103896	0.0258891	0.0700849	0.00255577	0.00944696	0.0627254	0.0190498	0.0140487	0.0228231	0.260905	0.0310643	0.0462253	0.160442	0.0118299	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.09478241	0.272742	0.2559	0.266745	0.204613	1.999761	0.6841468	0.09461061	-3.05402	1.179859	1.392068
180	-14460.9	-14432	-28.9403	0.1340699	0.00281312	0.253014	0.153695	0.0551795	0.302336	0.0870516	0.127833	0.0888519	0.0808308	0.0499264	0.00856705	0.139009	0.125467	0.145458	0.243583	0.175807	0.895506	0.105779	0.019893	0.029546	0.166105	0.043819	0.0198342	0.426202	0.299255	0.0673216	0.0515795	0.0223452	0.045189	0.100641	0.0173225	0.33232	0.0344772	0.0233307	0.0214137	0.0574852	0.0345534	0.0258675	0.00511909	0.0137543	0.219278	0.48624	0.125486	0.0796155	0.0074777	0.012338	0.0378803	0.154915	0.158841	0.136564	0.0125396	0.104358	0.133769	0.0114444	0.143654	0.0574592	0.0448867	0.135856	0.191159	0.291984	0.117699	0.079408	0.0552856	0.011528	0.0408094	0.208078	0.0771885	0.297656	0.0813237	0.117752	0.0284914	0.153619	0.10408	0.0321302	0.353671	0.0262837	0.0294913	0.025609	0.15857	0.138294	1.37468	0.0400986	0.0529929	0.0958148	0.0240018	0.048892	0.0163162	0.0222252	0.0146009	0.0473835	0.0933127	0.00340283	0.0125779	0.0838221	0.0253634	0.0185655	0.0461776	0.347377	0.0413599	0.0691562	0.237533	0.0158752	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.120709	0.272742	0.2559	0.266745	0.204613	2.00049	0.6841468	0.1341414	-2.596765	1.084347	1.175809
190	-14424.1	-14416.2	-7.91378	0.1340699	0.0691972	0.22164	0.134636	0.0483371	0.264845	0.103976	0.112295	0.077834	0.0673347	0.0437353	0.00750474	0.115993	0.109909	0.127421	0.213378	0.154006	0.78446	0.0926624	0.0174262	0.0256213	0.145508	0.0383853	0.0173747	0.0229259	0.262146	0.059557	0.0451835	0.0195743	0.0395855	0.164654	0.0151744	0.291112	0.030202	0.0204376	0.0187583	0.0503569	0.0302687	0.0226598	0.00442931	0.0120487	0.192087	0.426665	0.109925	0.0697429	0.00655044	0.0108081	0.033183	0.0141607	0.139144	0.119629	0.0109847	0.0914174	0.117182	0.0100252	0.125841	0.0503342	0.0379868	0.119009	0.167465	0.255777	0.107265	0.0695612	0.0484298	0.0100962	0.0357489	0.0373221	0.0677313	0.260746	0.0712393	0.0953037	0.0126898	0.13457	0.0911741	0.0339653	0.309815	0.0151683	0.0258343	0.0224595	0.138913	0.117971	1.11928	0.0351263	0.0428565	0.100867	0.0385656	0.0428292	0.0142929	0.0194692	0.0130686	0.0464537	0.0817417	0.00298087	0.0110182	0.0687621	0.0222183	0.0443332	0.01264	0.304301	0.0362311	0.0505701	0.251283	0.0122964	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1008594	0.272742	0.2559	0.266745	0.204613	2.000755	0.6841468	0.1166379	-2.834873	1.171488	1.372384
200	-14432.4	-14410.9	-21.5661	0.1340699	0.0336165	0.247272	0.150207	0.0539272	0.295474	0.109903	0.00880672	0.0868354	0.0760737	0.0487932	0.00837267	0.150068	0.12262	0.142156	0.238055	0.171817	0.875182	0.103379	0.0194415	0.0228547	0.162335	0.0428245	0.0193841	0.0255772	0.292463	0.0660781	0.0504089	0.0218381	0.0441634	0.0743929	0.0169293	0.324778	0.0336948	0.0228012	0.0209277	0.0561806	0.301242	0.0252804	0.00803252	0.0134421	0.214302	0.473594	0.122637	0.0778086	0.00730798	0.012058	0.0370206	0.0157983	0.155236	0.133464	0.0122551	0.0316723	0.130734	0.0111847	0.140394	0.0561552	0.0666102	0.132772	0.1867	0.285357	0.193083	0.0776058	0.0540306	0.0112635	0.0398832	0.0416384	0.0743984	0.290901	0.079478	0.0825579	0.0282723	0.150133	0.101718	0.0293564	0.345644	0.0613753	0.0288219	0.0250493	0.154978	0.133318	1.20228	0.0391886	0.0485928	0.100491	0.0112409	0.0477823	0.0159459	0.0217207	0.0141405	0.05747	0.0911954	0.0033256	0.0122925	0.0775781	0.209089	0.0329368	0.0220935	0.339493	0.0404212	0.0208394	0.277502	0.0423474	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1139427	0.272742	0.2559	0.266745	0.204613	1.998046	0.6841468	0.1017674	-2.909398	1.117436	1.248664
210	-14424.3	-14412.1	-12.1668	0.1340699	0.0418951	0.228506	0.138807	0.0498345	0.27305	0.100716	0.0233453	0.0802452	0.0751303	0.0450902	0.00773724	0.160801	0.113314	0.131368	0.219988	0.158777	0.808761	0.0955329	0.017966	0.021357	0.150015	0.0395744	0.0179129	0.0236361	0.270267	0.0618666	0.0465832	0.0295345	0.0408117	0.0276288	0.0156445	0.30013	0.0311376	0.0210708	0.0193394	0.0519169	0.27838	0.146519	0.00692358	0.012422	0.198038	0.226905	0.113329	0.0719034	0.00675336	0.0111429	0.034211	0.0145994	0.143455	0.123335	0.011325	0.0292686	0.120812	0.0103358	0.129739	0.0167669	0.0778442	0.122696	0.172571	0.2637	0.120846	0.071716	0.0499301	0.0104085	0.0368564	0.0384783	0.0707013	0.268824	0.0734462	0.118184	0.0280372	0.138739	0.0939985	0.0280675	0.319412	0.0237371	0.0266345	0.0231387	0.143214	0.125021	1.12003	0.0362144	0.0426336	0.0721244	0.0783537	0.044156	0.0147357	0.0200723	0.0129791	0.0542202	0.0842742	0.00307321	0.0113596	0.0713613	0.19322	0.0136845	0.0100002	0.313727	0.0373535	0.0267662	0.158754	0.0223224	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1032654	0.272742	0.2559	0.266745	0.204613	2.001183	0.6841468	0.09297786	-3.066843	1.175967	1.382898
220	-14412.4	-14408.1	-4.32108	0.1340699	0.0376971	0.217005	0.131821	0.0473263	0.145708	0.0894744	0.0189459	0.0762065	0.0701458	0.0428208	0.00734784	0.140777	0.107611	0.124756	0.208916	0.150786	0.768057	0.0907248	0.0170618	0.0199964	0.142465	0.0375827	0.0934953	0.0224465	0.256665	0.058585	0.0442387	0.028048	0.0387577	0.0818788	0.0148571	0.285024	0.0295704	0.0200103	0.0183661	0.0493039	0.26437	0.0851284	0.0065426	0.0117968	0.188071	0.21623	0.107626	0.0682846	0.00641347	0.0557212	0.0324891	0.0138646	0.136235	0.117128	0.010755	0.0277955	0.114732	0.025296	0.123209	0.12495	0.0825385	0.116521	0.163897	0.250429	0.190523	0.0681066	0.0474172	0.00988833	0.0350014	0.0365417	0.0695345	0.0266132	0.0697497	0.107224	0.0287225	0.131756	0.0892677	0.0217224	0.303337	0.0306782	0.025294	0.0219733	0.136005	0.119847	1.02187	0.0343918	0.0374857	0.0908769	0.0172228	0.0419336	0.013994	0.0190621	0.0127763	0.0519753	0.0800328	0.00291854	0.0107878	0.0692003	0.137093	0.00865999	0.0143209	0.297938	0.0354735	0.0152018	0.151765	0.0395054	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.09664893	0.272742	0.2559	0.266745	0.204613	2.000433	0.6841468	0.09877252	-2.939242	1.117414	1.248613
230	-14438.5	-14407.7	-30.8346	0.1340699	0.0408354	0.284358	0.172735	0.0620152	0.190932	0.0904067	0.0308592	0.099859	0.0860103	0.0561113	0.00962837	0.182521	0.14101	0.163477	0.273758	0.185149	1.00644	0.118883	0.0223574	0.0262176	0.186683	0.0492474	0.122514	0.0294133	0.336327	0.0777208	0.0579693	0.0367534	0.0507871	0.0432479	0.0194684	0.373489	0.0482146	0.026221	0.0240665	0.0646066	0.346423	0.223123	0.0791836	0.0154582	0.246443	0.283679	0.141031	0.0894784	0.00840404	0.0730157	0.0425729	0.0181678	0.178519	0.153481	0.0140931	0.0364225	0.150342	0.0331473	0.161451	0.163732	0.0943439	0.152686	0.214638	0.328155	0.123243	0.0892452	0.0621343	0.0129674	0.0458649	0.0478833	0.0936596	0.0348732	0.0913982	0.0992456	0.0118037	0.17265	0.116974	0.0298332	0.397485	0.0477652	0.0331447	0.028795	0.178219	0.154599	1.31393	0.0450661	0.0540895	0.0834446	0.0174258	0.0549488	0.0183374	0.0249784	0.0174884	0.0856754	0.104873	0.00382437	0.0141361	0.089639	0.179643	0.00856185	0.00501605	0.39041	0.0464836	0.0177032	0.107625	0.0237393	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1236971	0.272742	0.2559	0.266745	0.204613	2.000289	0.6841468	0.1297131	-2.762498	1.200056	1.440135
240	-14454.5	-14417.1	-37.4391	0.1340699	0.081486	0.317801	0.193049	0.0693086	0.213387	0.104293	0.027846	0.111603	0.0961256	0.0627103	0.0107607	0.108039	0.157594	0.182703	0.305954	0.206923	1.12481	0.132865	0.0249867	0.0289773	0.208638	0.0550391	0.136922	0.0328725	0.375881	0.087295	0.0647868	0.0410758	0.05676	0.0863781	0.021758	0.417413	0.053885	0.0293047	0.0268968	0.0722047	0.387165	0.149929	0.0884961	0.0172762	0.275426	0.317148	0.157616	0.100002	0.00939241	0.0816027	0.0475798	0.0203044	0.199513	0.171532	0.0157505	0.0407061	0.168023	0.0370456	0.180437	0.182988	0.0505536	0.170642	0.239747	0.366748	0.175797	0.0997409	0.0694416	0.0144895	0.0512589	0.0535147	0.104675	0.0389745	0.102147	0.10581	0.0146566	0.192954	0.130731	0.0266012	0.444231	0.0446454	0.0370427	0.0321865	0.199182	0.169282	1.30961	0.0503661	0.0644144	0.071047	0.0441038	0.0614111	0.020494	0.0279161	0.0213675	0.0859292	0.117207	0.00427414	0.0157986	0.0992207	0.230549	0.0326914	0.0159445	0.436325	0.0519503	0.0149907	0.0737528	0.0380878	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.135282	0.272742	0.2559	0.266745	0.204613	2.000208	0.6841468	0.1369279	-2.569655	1.07829	1.162709
250	-14475	-14417.5	-57.4799	0.1340699	0.113501	0.338697	0.205743	0.0738659	0.227418	0.119561	0.0313959	0.118941	0.101015	0.0668338	0.0114682	0.114421	0.167957	0.194717	0.326072	0.220529	1.19877	0.141601	0.0266297	0.0316123	0.222356	1.12058	0.145925	0.035034	0.400597	0.0274379	0.0690468	0.0437767	0.0604922	0.110116	0.0231887	0.44486	0.0574281	0.0312316	0.0286654	0.0769525	0.412622	0.159787	0.0943151	0.0184121	0.293536	0.338456	0.16798	0.106577	0.01001	0.0869685	0.0507083	0.0216395	0.212632	0.182811	0.0167862	0.0433826	0.179071	0.0394815	0.192299	0.19502	0.04351	0.188523	0.255481	0.390863	0.172114	0.106299	0.0740077	0.0154342	0.0546294	0.779771	0.111557	0.0415373	0.108864	0.0918803	0.0129095	0.598159	0.139327	0.0422897	0.473441	0.016652	0.0394784	0.0342878	0.212274	0.179832	1.35573	0.0536779	0.0584849	0.102664	0.0961831	0.0654491	0.0218416	0.0297517	0.0171433	0.0681712	0.124914	0.00455519	0.0168374	0.104221	0.245709	0.074417	0.0245154	0.465015	0.0553663	0.0258893	0.0707822	0.0254164	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1651058	0.272742	0.2559	0.266745	0.204613	2.001033	0.6841468	0.1502284	-2.492622	1.092725	1.194047
260	-14433.7	-14404.1	-29.6614	0.1340699	0.0297641	0.257879	0.15665	0.0562405	0.173153	0.0892319	0.0219449	0.0905604	0.0780509	0.0508863	0.00873179	0.0822369	0.12788	0.148255	0.248267	0.167908	0.912725	0.107813	0.0222424	0.0243791	0.169299	0.853198	0.111106	0.0266744	0.305009	0.0210613	0.0525713	0.033331	0.0460579	0.0559786	0.0176555	0.33871	0.043725	0.0237793	0.0218254	0.0585906	0.314165	0.12166	0.0718102	0.0140187	0.223495	0.256767	0.127897	0.0811463	0.00762148	0.0662166	0.0386086	0.0164761	0.161895	0.13919	0.0127808	0.033031	0.136342	0.0300607	0.146414	0.148485	0.0924497	0.143539	0.194514	0.297598	0.127756	0.0809349	0.0563485	0.0117468	0.0415941	0.593707	0.0849382	0.0316259	0.0828874	0.0652427	0.0126608	0.45543	0.106082	0.0284516	0.360472	0.0618101	0.0300583	0.0260727	0.161623	0.136455	0.93616	0.0961169	0.0466507	0.0817609	0.0294211	0.0498321	0.0166299	0.044514	0.0123937	0.0484279	0.0951076	0.00346826	0.0262513	0.0786645	0.187079	0.102659	0.0129259	0.354056	0.0421551	0.0327487	0.0324759	0.0286697	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1257217	0.272742	0.2559	0.266745	0.204613	2.000201	0.6841468	0.1147371	-2.680702	1.015471	1.031181
270	-14409.4	-14391.9	-17.5488	0.1340699	0.0355196	0.232265	0.14109	0.0506542	0.155954	0.0859599	0.0178175	0.0815651	0.0690443	0.0458318	0.00786448	0.0741465	0.0244449	0.133529	0.223607	0.15123	0.822065	0.0971043	0.0200331	0.0222598	0.0539442	0.768451	0.10007	0.0240248	0.0592867	0.0189103	0.0473494	0.0300203	0.041483	0.0776491	0.0159018	0.305066	0.0393818	0.0214173	0.0196576	0.0527708	0.282959	0.109576	0.0646774	0.0126263	0.201295	0.230217	0.115194	0.0730862	0.00686444	0.0596394	0.0347737	0.0148395	0.145814	0.125364	0.0115113	0.02975	0.1228	0.0270748	0.13187	0.133736	0.091679	0.129281	0.17524	0.268038	0.130837	0.0728957	0.0507515	0.0105848	0.0374626	0.534734	0.0577474	0.0284845	0.0746543	0.0484678	0.0309614	0.410193	0.0955447	0.0332845	0.324666	0.0422525	0.0270727	0.0234523	0.145576	0.123999	0.877165	0.0865697	0.0381126	0.0918108	0.270312	0.0448823	0.0149781	0.0400925	0.0118229	0.0379091	0.0856606	0.00312376	0.0236438	0.0719191	0.168497	0.0226231	0.00901302	0.318888	0.0379679	0.0473791	0.0801024	0.0187346	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.112452	0.272742	0.2559	0.266745	0.204613	1.999881	0.6841468	0.1265512	-2.715541	1.1388	1.296865
