Iteration	Posterior	Likelihood	Prior	R
2592	-33.5509	-32.7968	-0.754146	0.7541464
2593	-35.9822	-32.7968	-3.18544	3.185439
2594	-35.9822	-32.7968	-3.18544	3.185439
2595	-32.9349	-32.7968	-0.138087	0.1380872
2596	-32.9534	-32.7968	-0.156658	0.1566584
2597	-33.1135	-32.7968	-0.316755	0.3167548
2598	-33.0331	-32.7968	-0.236282	0.236282
2599	-32.9785	-32.7968	-0.181746	0.181746
2600	-32.9785	-32.7968	-0.181746	0.181746
2601	-33.6184	-32.7968	-0.821643	0.8216427
2602	-33.6184	-32.7968	-0.821643	0.8216427
2603	-33.1335	-32.7968	-0.336719	0.3367192
2604	-33.1335	-32.7968	-0.336719	0.3367192
2605	-33.0289	-32.7968	-0.23213	0.23213
2606	-32.9918	-32.7968	-0.194995	0.1949946
2607	-33.1522	-32.7968	-0.355451	0.3554509
2608	-34.4432	-32.7968	-1.64638	1.646379
2609	-34.9871	-32.7968	-2.19028	2.190282
2610	-33.5032	-32.7968	-0.706388	0.7063884
2611	-32.8648	-32.7968	-0.0680532	0.06805324
2612	-32.9763	-32.7968	-0.179472	0.179472
2613	-34.3482	-32.7968	-1.55137	1.551374
2614	-34.3482	-32.7968	-1.55137	1.551374
2615	-34.3482	-32.7968	-1.55137	1.551374
2616	-33.3601	-32.7968	-0.563277	0.5632766
2617	-33.3601	-32.7968	-0.563277	0.5632766
2618	-33.3601	-32.7968	-0.563277	0.5632766
2619	-32.8878	-32.7968	-0.0910207	0.09102065
2620	-33.2655	-32.7968	-0.468759	0.4687595
2621	-32.9153	-32.7968	-0.118555	0.1185548
2622	-36.8879	-32.7968	-4.0911	4.091099
2623	-36.8879	-32.7968	-4.0911	4.091099
2624	-33.0789	-32.7968	-0.282151	0.282151
2625	-35.5831	-32.7968	-2.78632	2.786323
2626	-33.4117	-32.7968	-0.614918	0.6149183
2627	-33.4117	-32.7968	-0.614918	0.6149183
2628	-33.3911	-32.7968	-0.594355	0.5943548
2629	-33.0523	-32.7968	-0.255505	0.2555049
2630	-32.8375	-32.7968	-0.0407192	0.04071923
2631	-32.8905	-32.7968	-0.0937331	0.09373308
2632	-32.8905	-32.7968	-0.0937331	0.09373308
2633	-35.5908	-32.7968	-2.79401	2.794008
2634	-33.8175	-32.7968	-1.02074	1.02074
2635	-34.292	-32.7968	-1.49517	1.495172
2636	-34.292	-32.7968	-1.49517	1.495172
2637	-33.3916	-32.7968	-0.594799	0.5947988
2638	-33.3916	-32.7968	-0.594799	0.5947988
2639	-33.6537	-32.7968	-0.856961	0.8569612
2640	-33.7993	-32.7968	-1.0025	1.002497
2641	-35.9743	-32.7968	-3.17753	3.17753
2642	-33.943	-32.7968	-1.14625	1.146254
2643	-33.943	-32.7968	-1.14625	1.146254
2644	-34.6846	-32.7968	-1.88785	1.887849
2645	-34.3317	-32.7968	-1.53494	1.534937
2646	-34.3317	-32.7968	-1.53494	1.534937
2647	-34.3317	-32.7968	-1.53494	1.534937
2648	-33.293	-32.7968	-0.496204	0.4962038
2649	-33.293	-32.7968	-0.496204	0.4962038
2650	-33.293	-32.7968	-0.496204	0.4962038
2651	-33.293	-32.7968	-0.496204	0.4962038
2652	-33.1841	-32.7968	-0.387301	0.3873009
2653	-33.237	-32.7968	-0.440184	0.4401845
2654	-33.237	-32.7968	-0.440184	0.4401845
2655	-33.237	-32.7968	-0.440184	0.4401845
2656	-33.237	-32.7968	-0.440184	0.4401845
2657	-33.237	-32.7968	-0.440184	0.4401845
2658	-34.4169	-32.7968	-1.62014	1.620139
2659	-33.8821	-32.7968	-1.08529	1.085293
2660	-33.8821	-32.7968	-1.08529	1.085293
2661	-33.8821	-32.7968	-1.08529	1.085293
2662	-33.8821	-32.7968	-1.08529	1.085293
2663	-32.9737	-32.7968	-0.176934	0.1769343
2664	-33.1222	-32.7968	-0.32542	0.32542
2665	-33.8067	-32.7968	-1.00994	1.009942
2666	-33.5091	-32.7968	-0.71236	0.7123601
2667	-32.8941	-32.7968	-0.0972993	0.09729926
2668	-32.9691	-32.7968	-0.172289	0.1722886
2669	-32.9691	-32.7968	-0.172289	0.1722886
2670	-33.3475	-32.7968	-0.550673	0.5506733
2671	-33.3475	-32.7968	-0.550673	0.5506733
2672	-33.8865	-32.7968	-1.08974	1.089737
2673	-33.8865	-32.7968	-1.08974	1.089737
2674	-33.1019	-32.7968	-0.305123	0.3051233
2675	-32.8973	-32.7968	-0.100505	0.100505
2676	-33.3099	-32.7968	-0.513158	0.5131584
2677	-38.9015	-32.7968	-6.1047	6.104703
2678	-33.0874	-32.7968	-0.290603	0.2906026
2679	-34.105	-32.7968	-1.30824	1.308237
2680	-34.105	-32.7968	-1.30824	1.308237
2681	-33.7124	-32.7968	-0.91566	0.9156596
2682	-33.7124	-32.7968	-0.91566	0.9156596
2683	-33.5713	-32.7968	-0.774541	0.7745407
2684	-33.5713	-32.7968	-0.774541	0.7745407
2685	-33.7198	-32.7968	-0.92303	0.9230301
2686	-33.7198	-32.7968	-0.92303	0.9230301
2687	-32.9465	-32.7968	-0.149747	0.1497466
2688	-32.8461	-32.7968	-0.0493397	0.04933965
2689	-33.0059	-32.7968	-0.20907	0.2090704
2690	-36.6041	-32.7968	-3.80729	3.807287
2691	-36.6041	-32.7968	-3.80729	3.807287
2692	-36.6041	-32.7968	-3.80729	3.807287
2693	-34.6702	-32.7968	-1.87344	1.873436
2694	-33.2915	-32.7968	-0.494764	0.4947642
2695	-34.7772	-32.7968	-1.98043	1.980433
2696	-33.0516	-32.7968	-0.254815	0.2548155
2697	-33.0516	-32.7968	-0.254815	0.2548155
2698	-34.5776	-32.7968	-1.78081	1.780814
2699	-32.9277	-32.7968	-0.130938	0.130938
2700	-32.8171	-32.7968	-0.0203556	0.0203556
2701	-33.3673	-32.7968	-0.570568	0.5705679
2702	-34.1027	-32.7968	-1.30588	1.305876
2703	-34.7643	-32.7968	-1.96751	1.967507
2704	-34.7643	-32.7968	-1.96751	1.967507
2705	-33.9632	-32.7968	-1.16646	1.166463
2706	-33.9632	-32.7968	-1.16646	1.166463
2707	-32.8467	-32.7968	-0.0499249	0.04992495
2708	-32.8936	-32.7968	-0.096801	0.09680103
2709	-33.5978	-32.7968	-0.801009	0.801009
2710	-32.9675	-32.7968	-0.170724	0.1707237
2711	-32.9752	-32.7968	-0.178416	0.1784162
2712	-34.3971	-32.7968	-1.60033	1.60033
2713	-34.3971	-32.7968	-1.60033	1.60033
2714	-34.6296	-32.7968	-1.83281	1.832809
2715	-34.6296	-32.7968	-1.83281	1.832809
2716	-34.6296	-32.7968	-1.83281	1.832809
2717	-34.6296	-32.7968	-1.83281	1.832809
2718	-35.9251	-32.7968	-3.12833	3.128332
2719	-33.9446	-32.7968	-1.14783	1.147832
2720	-32.9385	-32.7968	-0.141681	0.1416809
2721	-34.3759	-32.7968	-1.57917	1.579165
2722	-34.2069	-32.7968	-1.41011	1.410105
2723	-34.8089	-32.7968	-2.01217	2.012165
2724	-34.8089	-32.7968	-2.01217	2.012165
2725	-33.1836	-32.7968	-0.386794	0.3867943
2726	-33.0943	-32.7968	-0.29756	0.2975603
2727	-32.8079	-32.7968	-0.0111079	0.01110785
2728	-32.8155	-32.7968	-0.0187021	0.01870207
2729	-32.8271	-32.7968	-0.0303612	0.03036121
2730	-35.0093	-32.7968	-2.21255	2.212545
2731	-34.1575	-32.7968	-1.36074	1.360738
2732	-34.4395	-32.7968	-1.64273	1.642731
2733	-34.4395	-32.7968	-1.64273	1.642731
2734	-34.4395	-32.7968	-1.64273	1.642731
2735	-34.4879	-32.7968	-1.69108	1.691082
2736	-33.4448	-32.7968	-0.648046	0.648046
2737	-33.4448	-32.7968	-0.648046	0.648046
2738	-33.4448	-32.7968	-0.648046	0.648046
2739	-33.3142	-32.7968	-0.517401	0.517401
2740	-32.9573	-32.7968	-0.16048	0.1604798
2741	-34.8468	-32.7968	-2.05003	2.050032
2742	-33.5383	-32.7968	-0.741543	0.7415428
2743	-33.9995	-32.7968	-1.20271	1.202705
2744	-33.1041	-32.7968	-0.307357	0.3073572
2745	-33.9085	-32.7968	-1.11169	1.111686
2746	-33.4448	-32.7968	-0.648002	0.6480019
2747	-34.0478	-32.7968	-1.25106	1.251058
2748	-34.1173	-32.7968	-1.32051	1.320513
2749	-34.1173	-32.7968	-1.32051	1.320513
2750	-33.6249	-32.7968	-0.828103	0.8281029
2751	-33.9364	-32.7968	-1.13965	1.139645
2752	-32.9965	-32.7968	-0.199672	0.1996717
2753	-34.0443	-32.7968	-1.24751	1.247512
2754	-34.0443	-32.7968	-1.24751	1.247512
2755	-34.0535	-32.7968	-1.25677	1.256768
2756	-32.8311	-32.7968	-0.0342805	0.03428052
2757	-33.1032	-32.7968	-0.306383	0.3063828
2758	-34.2395	-32.7968	-1.44273	1.442728
2759	-34.2395	-32.7968	-1.44273	1.442728
2760	-33.2011	-32.7968	-0.404345	0.4043452
2761	-33.0422	-32.7968	-0.245445	0.2454448
2762	-33.2146	-32.7968	-0.417774	0.4177738
2763	-33.2146	-32.7968	-0.417774	0.4177738
2764	-33.2146	-32.7968	-0.417774	0.4177738
2765	-39.943	-32.7968	-7.14621	7.146206
2766	-34.0847	-32.7968	-1.28788	1.287884
2767	-34.0847	-32.7968	-1.28788	1.287884
2768	-33.1771	-32.7968	-0.380273	0.3802729
2769	-33.6852	-32.7968	-0.888464	0.8884644
2770	-33.6852	-32.7968	-0.888464	0.8884644
2771	-33.6852	-32.7968	-0.888464	0.8884644
2772	-33.9593	-32.7968	-1.1625	1.162502
2773	-33.9593	-32.7968	-1.1625	1.162502
2774	-32.9738	-32.7968	-0.176979	0.1769786
2775	-32.9852	-32.7968	-0.188412	0.1884121
2776	-33.7462	-32.7968	-0.949377	0.9493766
2777	-33.7683	-32.7968	-0.97152	0.9715204
2778	-33.7683	-32.7968	-0.97152	0.9715204
2779	-33.7683	-32.7968	-0.97152	0.9715204
2780	-33.7683	-32.7968	-0.97152	0.9715204
2781	-33.7683	-32.7968	-0.97152	0.9715204
2782	-33.8605	-32.7968	-1.06369	1.063685
2783	-33.8605	-32.7968	-1.06369	1.063685
2784	-33.3176	-32.7968	-0.520773	0.5207725
2785	-33.3176	-32.7968	-0.520773	0.5207725
2786	-33.3176	-32.7968	-0.520773	0.5207725
2787	-32.9353	-32.7968	-0.138489	0.1384886
2788	-32.9471	-32.7968	-0.150299	0.1502994
2789	-32.8427	-32.7968	-0.0458916	0.04589156
2790	-33.6521	-32.7968	-0.855326	0.8553261
2791	-33.8528	-32.7968	-1.05606	1.056057
2792	-34.5536	-32.7968	-1.75679	1.756785
2793	-34.6721	-32.7968	-1.87536	1.875357
2794	-34.6721	-32.7968	-1.87536	1.875357
2795	-35.478	-32.7968	-2.68126	2.681264
2796	-35.838	-32.7968	-3.04127	3.041266
2797	-33.547	-32.7968	-0.750241	0.7502409
2798	-33.547	-32.7968	-0.750241	0.7502409
2799	-33.6669	-32.7968	-0.870079	0.8700793
2800	-33.6669	-32.7968	-0.870079	0.8700793
2801	-33.101	-32.7968	-0.304266	0.3042662
2802	-33.8205	-32.7968	-1.02369	1.023694
2803	-33.0396	-32.7968	-0.242831	0.2428311
2804	-33.0396	-32.7968	-0.242831	0.2428311
2805	-34.4768	-32.7968	-1.68006	1.68006
2806	-33.3784	-32.7968	-0.581623	0.5816229
2807	-33.3784	-32.7968	-0.581623	0.5816229
2808	-33.9086	-32.7968	-1.11184	1.111836
2809	-33.9086	-32.7968	-1.11184	1.111836
2810	-32.8577	-32.7968	-0.0609664	0.06096642
2811	-32.9745	-32.7968	-0.177742	0.1777419
2812	-32.9524	-32.7968	-0.155579	0.1555787
2813	-32.9524	-32.7968	-0.155579	0.1555787
2814	-34.1276	-32.7968	-1.33085	1.330846
2815	-34.1276	-32.7968	-1.33085	1.330846
2816	-34.9567	-32.7968	-2.1599	2.159904
2817	-34.9567	-32.7968	-2.1599	2.159904
2818	-34.9567	-32.7968	-2.1599	2.159904
2819	-33.6814	-32.7968	-0.8846	0.8845997
2820	-32.9441	-32.7968	-0.147368	0.147368
2821	-36.1885	-32.7968	-3.39169	3.391686
2822	-36.1885	-32.7968	-3.39169	3.391686
2823	-35.4064	-32.7968	-2.60964	2.609638
2824	-35.4064	-32.7968	-2.60964	2.609638
2825	-33.6716	-32.7968	-0.874856	0.8748558
2826	-34.9023	-32.7968	-2.10555	2.105549
2827	-33.8892	-32.7968	-1.0924	1.092397
2828	-33.0359	-32.7968	-0.239109	0.239109
2829	-32.8237	-32.7968	-0.0269165	0.02691648
2830	-32.8237	-32.7968	-0.0269165	0.02691648
2831	-32.8113	-32.7968	-0.0144831	0.01448308
2832	-32.8113	-32.7968	-0.0144831	0.01448308
2833	-32.8018	-32.7968	-0.00502855	0.005028554
2834	-32.8018	-32.7968	-0.00502855	0.005028554
2835	-32.8018	-32.7968	-0.00502855	0.005028554
2836	-32.8232	-32.7968	-0.0264215	0.0264215
2837	-34.7921	-32.7968	-1.99528	1.995282
2838	-34.7921	-32.7968	-1.99528	1.995282
2839	-34.7921	-32.7968	-1.99528	1.995282
2840	-34.9975	-32.7968	-2.2007	2.200702
2841	-34.9975	-32.7968	-2.2007	2.200702
2842	-33.2076	-32.7968	-0.410813	0.4108128
2843	-33.2076	-32.7968	-0.410813	0.4108128
2844	-32.8779	-32.7968	-0.0811559	0.08115587
2845	-32.806	-32.7968	-0.00925787	0.009257874
2846	-32.8362	-32.7968	-0.0393995	0.03939953
2847	-33.4531	-32.7968	-0.656314	0.6563142
2848	-33.4531	-32.7968	-0.656314	0.6563142
2849	-33.4531	-32.7968	-0.656314	0.6563142
2850	-33.4531	-32.7968	-0.656314	0.6563142
2851	-32.953	-32.7968	-0.156258	0.1562581
2852	-34.1253	-32.7968	-1.32854	1.328544
2853	-33.4184	-32.7968	-0.621646	0.6216462
2854	-33.5997	-32.7968	-0.80291	0.8029097
2855	-33.5997	-32.7968	-0.80291	0.8029097
2856	-34.2121	-32.7968	-1.41532	1.41532
2857	-33.6446	-32.7968	-0.847822	0.8478215
2858	-32.9904	-32.7968	-0.193596	0.1935957
2859	-32.9904	-32.7968	-0.193596	0.1935957
2860	-33.2943	-32.7968	-0.497521	0.4975212
2861	-33.0019	-32.7968	-0.205122	0.2051221
2862	-35.7788	-32.7968	-2.98205	2.982052
2863	-33.731	-32.7968	-0.934245	0.9342455
2864	-33.731	-32.7968	-0.934245	0.9342455
2865	-33.7397	-32.7968	-0.942909	0.9429094
2866	-33.0501	-32.7968	-0.253332	0.253332
2867	-38.9877	-32.7968	-6.1909	6.1909
2868	-32.9137	-32.7968	-0.116923	0.1169228
2869	-32.9137	-32.7968	-0.116923	0.1169228
2870	-36.3279	-32.7968	-3.53112	3.531122
2871	-32.9528	-32.7968	-0.156057	0.1560573
2872	-33.4443	-32.7968	-0.647562	0.6475624
2873	-33.1312	-32.7968	-0.334411	0.3344108
2874	-33.1969	-32.7968	-0.400074	0.4000741
2875	-33.1969	-32.7968	-0.400074	0.4000741
2876	-33.3111	-32.7968	-0.514271	0.5142708
2877	-33.3111	-32.7968	-0.514271	0.5142708
2878	-32.8362	-32.7968	-0.0394126	0.03941256
2879	-33.033	-32.7968	-0.236245	0.2362452
2880	-34.2676	-32.7968	-1.47086	1.470862
2881	-34.2676	-32.7968	-1.47086	1.470862
2882	-34.2676	-32.7968	-1.47086	1.470862
2883	-34.2676	-32.7968	-1.47086	1.470862
2884	-34.2676	-32.7968	-1.47086	1.470862
2885	-35.5269	-32.7968	-2.73015	2.730152
2886	-32.8708	-32.7968	-0.0739904	0.07399035
2887	-33.3931	-32.7968	-0.59637	0.5963699
2888	-33.2378	-32.7968	-0.441042	0.4410423
2889	-33.0605	-32.7968	-0.263697	0.2636974
2890	-33.5573	-32.7968	-0.760559	0.7605593
2891	-33.4736	-32.7968	-0.676853	0.6768532
2892	-33.4736	-32.7968	-0.676853	0.6768532
2893	-35.9906	-32.7968	-3.19387	3.193868
2894	-33.0875	-32.7968	-0.290712	0.2907119
2895	-35.0494	-32.7968	-2.25265	2.252652
2896	-33.5133	-32.7968	-0.716508	0.7165078
2897	-33.5133	-32.7968	-0.716508	0.7165078
2898	-32.9722	-32.7968	-0.175421	0.1754206
2899	-32.9135	-32.7968	-0.116723	0.1167227
2900	-32.9861	-32.7968	-0.189339	0.189339
2901	-32.8019	-32.7968	-0.0051341	0.0051341
2902	-32.8091	-32.7968	-0.0123544	0.01235435
2903	-32.8091	-32.7968	-0.0123544	0.01235435
2904	-33.2658	-32.7968	-0.469069	0.4690687
2905	-33.2658	-32.7968	-0.469069	0.4690687
2906	-33.6678	-32.7968	-0.871066	0.8710664
2907	-33.4928	-32.7968	-0.696042	0.6960416
2908	-34.4131	-32.7968	-1.61634	1.616337
2909	-34.4131	-32.7968	-1.61634	1.616337
2910	-34.4131	-32.7968	-1.61634	1.616337
2911	-32.9131	-32.7968	-0.116369	0.1163687
2912	-34.3505	-32.7968	-1.55372	1.553717
2913	-34.3505	-32.7968	-1.55372	1.553717
2914	-34.3505	-32.7968	-1.55372	1.553717
2915	-35.3046	-32.7968	-2.50783	2.507827
2916	-35.3046	-32.7968	-2.50783	2.507827
2917	-35.3046	-32.7968	-2.50783	2.507827
2918	-35.3046	-32.7968	-2.50783	2.507827
2919	-33.7763	-32.7968	-0.979532	0.9795323
2920	-33.0214	-32.7968	-0.224587	0.2245868
2921	-32.9893	-32.7968	-0.192542	0.1925417
2922	-33.9368	-32.7968	-1.14001	1.140012
2923	-33.9368	-32.7968	-1.14001	1.140012
2924	-33.9368	-32.7968	-1.14001	1.140012
2925	-33.3275	-32.7968	-0.53075	0.5307503
2926	-32.8172	-32.7968	-0.0203836	0.02038361
2927	-33.0815	-32.7968	-0.284746	0.2847465
2928	-32.9495	-32.7968	-0.152702	0.1527021
2929	-32.8977	-32.7968	-0.10093	0.1009299
2930	-34.4283	-32.7968	-1.63154	1.631537
2931	-33.2506	-32.7968	-0.453859	0.4538591
2932	-32.953	-32.7968	-0.156266	0.1562659
2933	-32.9298	-32.7968	-0.133005	0.1330052
2934	-35.4836	-32.7968	-2.68679	2.68679
2935	-35.4836	-32.7968	-2.68679	2.68679
2936	-33.7426	-32.7968	-0.945863	0.9458634
2937	-33.7426	-32.7968	-0.945863	0.9458634
2938	-33.7426	-32.7968	-0.945863	0.9458634
2939	-33.7426	-32.7968	-0.945863	0.9458634
2940	-33.7426	-32.7968	-0.945863	0.9458634
2941	-33.0624	-32.7968	-0.265648	0.2656483
2942	-34.9436	-32.7968	-2.14679	2.146789
2943	-34.9436	-32.7968	-2.14679	2.146789
2944	-34.3088	-32.7968	-1.51204	1.51204
2945	-34.3088	-32.7968	-1.51204	1.51204
2946	-34.3088	-32.7968	-1.51204	1.51204
2947	-33.507	-32.7968	-0.710217	0.7102174
2948	-33.111	-32.7968	-0.314171	0.3141706
2949	-33.111	-32.7968	-0.314171	0.3141706
2950	-33.3285	-32.7968	-0.531697	0.5316968
2951	-33.1099	-32.7968	-0.313133	0.3131325
2952	-34.3317	-32.7968	-1.53496	1.534961
2953	-35.1683	-32.7968	-2.37153	2.371534
2954	-35.1683	-32.7968	-2.37153	2.371534
2955	-35.8973	-32.7968	-3.10051	3.100512
2956	-34.8584	-32.7968	-2.0616	2.061601
2957	-34.6062	-32.7968	-1.80939	1.809393
2958	-34.7428	-32.7968	-1.94607	1.946066
2959	-32.9042	-32.7968	-0.107406	0.1074059
2960	-33.6053	-32.7968	-0.808546	0.808546
2961	-34.2659	-32.7968	-1.46915	1.46915
2962	-33.3473	-32.7968	-0.550492	0.5504918
2963	-33.0963	-32.7968	-0.299521	0.2995212
2964	-33.6275	-32.7968	-0.830721	0.8307214
2965	-37.3941	-32.7968	-4.59731	4.597308
2966	-33.0685	-32.7968	-0.271683	0.2716831
2967	-32.8571	-32.7968	-0.0603516	0.06035161
2968	-32.8638	-32.7968	-0.0670088	0.06700885
2969	-32.8638	-32.7968	-0.0670088	0.06700885
2970	-32.8638	-32.7968	-0.0670088	0.06700885
2971	-32.9196	-32.7968	-0.122839	0.1228391
2972	-33.1712	-32.7968	-0.374376	0.3743764
2973	-33.1712	-32.7968	-0.374376	0.3743764
2974	-34.7473	-32.7968	-1.9505	1.950495
2975	-34.7473	-32.7968	-1.9505	1.950495
2976	-33.2395	-32.7968	-0.442717	0.4427174
2977	-33.276	-32.7968	-0.479206	0.4792059
2978	-34.3692	-32.7968	-1.57241	1.572406
2979	-33.1561	-32.7968	-0.359295	0.3592954
2980	-32.9717	-32.7968	-0.17494	0.1749398
2981	-33.3374	-32.7968	-0.540659	0.5406593
2982	-34.2423	-32.7968	-1.44552	1.445524
2983	-34.2423	-32.7968	-1.44552	1.445524
2984	-34.2423	-32.7968	-1.44552	1.445524
2985	-34.4079	-32.7968	-1.61109	1.611094
2986	-34.4079	-32.7968	-1.61109	1.611094
2987	-33.0995	-32.7968	-0.302767	0.3027666
2988	-34.5678	-32.7968	-1.77102	1.771016
2989	-34.1877	-32.7968	-1.39092	1.390917
2990	-34.1877	-32.7968	-1.39092	1.390917
2991	-34.1877	-32.7968	-1.39092	1.390917
2992	-34.1877	-32.7968	-1.39092	1.390917
2993	-34.1877	-32.7968	-1.39092	1.390917
2994	-34.1877	-32.7968	-1.39092	1.390917
2995	-33.0027	-32.7968	-0.205955	0.2059553
2996	-36.6103	-32.7968	-3.81357	3.813569
2997	-33.9625	-32.7968	-1.16572	1.165715
2998	-33.9625	-32.7968	-1.16572	1.165715
2999	-34.4608	-32.7968	-1.66406	1.664064
3000	-34.4608	-32.7968	-1.66406	1.664064
3001	-34.6107	-32.7968	-1.81395	1.813953
3002	-33.2455	-32.7968	-0.448686	0.448686
3003	-33.2455	-32.7968	-0.448686	0.448686
3004	-33.7289	-32.7968	-0.932095	0.9320949
3005	-33.2056	-32.7968	-0.408806	0.4088057
3006	-38.0684	-32.7968	-5.27164	5.271637
3007	-33.7706	-32.7968	-0.973783	0.9737828
3008	-33.8787	-32.7968	-1.08194	1.081938
3009	-33.8787	-32.7968	-1.08194	1.081938
3010	-33.8787	-32.7968	-1.08194	1.081938
3011	-34.0514	-32.7968	-1.25465	1.254647
3012	-32.9777	-32.7968	-0.180883	0.1808831
3013	-34.7811	-32.7968	-1.98428	1.984285
3014	-33.8668	-32.7968	-1.07006	1.070057
3015	-33.8668	-32.7968	-1.07006	1.070057
3016	-33.8668	-32.7968	-1.07006	1.070057
3017	-33.8668	-32.7968	-1.07006	1.070057
3018	-33.8668	-32.7968	-1.07006	1.070057
3019	-33.8668	-32.7968	-1.07006	1.070057
3020	-36.2942	-32.7968	-3.49741	3.49741
3021	-33.7928	-32.7968	-0.996036	0.9960358
3022	-33.7928	-32.7968	-0.996036	0.9960358
3023	-32.8424	-32.7968	-0.0456059	0.04560592
3024	-33.6385	-32.7968	-0.841722	0.8417225
3025	-33.6385	-32.7968	-0.841722	0.8417225
3026	-33.6385	-32.7968	-0.841722	0.8417225
3027	-33.6385	-32.7968	-0.841722	0.8417225
3028	-32.8612	-32.7968	-0.0644196	0.06441961
3029	-32.8476	-32.7968	-0.0508325	0.05083245
3030	-32.85	-32.7968	-0.0531955	0.05319553
3031	-32.85	-32.7968	-0.0531955	0.05319553
3032	-33.8082	-32.7968	-1.0114	1.011399
3033	-33.373	-32.7968	-0.576211	0.5762115
3034	-33.3749	-32.7968	-0.578089	0.5780887
3035	-34.3929	-32.7968	-1.59614	1.596138
3036	-36.0847	-32.7968	-3.28791	3.287907
3037	-36.0847	-32.7968	-3.28791	3.287907
3038	-33.0222	-32.7968	-0.225429	0.2254295
3039	-33.0222	-32.7968	-0.225429	0.2254295
3040	-33.0222	-32.7968	-0.225429	0.2254295
3041	-32.9262	-32.7968	-0.129447	0.1294474
3042	-32.8508	-32.7968	-0.0540039	0.05400389
3043	-33.8043	-32.7968	-1.00753	1.007527
3044	-33.256	-32.7968	-0.459257	0.4592569
3045	-33.1362	-32.7968	-0.339454	0.3394544
3046	-33.296	-32.7968	-0.499217	0.4992166
3047	-33.0109	-32.7968	-0.214122	0.2141225
3048	-33.3671	-32.7968	-0.570365	0.570365
3049	-34.3729	-32.7968	-1.57613	1.576133
3050	-33.2154	-32.7968	-0.418616	0.4186161
3051	-33.2154	-32.7968	-0.418616	0.4186161
3052	-33.2154	-32.7968	-0.418616	0.4186161
3053	-33.9414	-32.7968	-1.14461	1.144612
3054	-33.8416	-32.7968	-1.04483	1.044829
3055	-33.6462	-32.7968	-0.84942	0.8494198
3056	-33.6462	-32.7968	-0.84942	0.8494198
3057	-33.6462	-32.7968	-0.84942	0.8494198
3058	-33.9317	-32.7968	-1.13489	1.134891
3059	-33.9317	-32.7968	-1.13489	1.134891
3060	-33.2101	-32.7968	-0.413359	0.413359
3061	-32.8962	-32.7968	-0.0993877	0.09938765
3062	-34.2316	-32.7968	-1.4348	1.434796
3063	-35.1503	-32.7968	-2.3535	2.3535
3064	-34.8215	-32.7968	-2.02469	2.024686
3065	-34.8215	-32.7968	-2.02469	2.024686
3066	-34.1029	-32.7968	-1.30607	1.306073
3067	-34.587	-32.7968	-1.79027	1.790267
3068	-33.2638	-32.7968	-0.467067	0.4670666
3069	-32.9494	-32.7968	-0.152596	0.1525963
3070	-32.8183	-32.7968	-0.0214781	0.02147809
3071	-33.292	-32.7968	-0.495244	0.4952436
3072	-33.292	-32.7968	-0.495244	0.4952436
3073	-33.292	-32.7968	-0.495244	0.4952436
3074	-32.8602	-32.7968	-0.0633844	0.06338437
3075	-32.8602	-32.7968	-0.0633844	0.06338437
3076	-33.2682	-32.7968	-0.471426	0.4714259
3077	-33.2682	-32.7968	-0.471426	0.4714259
3078	-35.1529	-32.7968	-2.35609	2.356092
3079	-32.964	-32.7968	-0.167267	0.167267
3080	-37.0881	-32.7968	-4.29131	4.29131
3081	-33.2995	-32.7968	-0.502691	0.5026905
3082	-33.2146	-32.7968	-0.417776	0.4177757
3083	-33.3287	-32.7968	-0.531875	0.5318755
3084	-33.3287	-32.7968	-0.531875	0.5318755
3085	-33.9413	-32.7968	-1.14452	1.144523
3086	-33.8116	-32.7968	-1.01485	1.014853
3087	-33.8116	-32.7968	-1.01485	1.014853
3088	-33.6024	-32.7968	-0.805616	0.8056163
3089	-33.1784	-32.7968	-0.381628	0.381628
3090	-33.1784	-32.7968	-0.381628	0.381628
3091	-33.1784	-32.7968	-0.381628	0.381628
3092	-33.1784	-32.7968	-0.381628	0.381628
3093	-33.3548	-32.7968	-0.557997	0.5579966
3094	-33.3548	-32.7968	-0.557997	0.5579966
3095	-33.1272	-32.7968	-0.330433	0.3304325
3096	-35.6713	-32.7968	-2.8745	2.874505
3097	-35.2313	-32.7968	-2.43451	2.43451
3098	-34.2828	-32.7968	-1.48605	1.486049
3099	-34.2828	-32.7968	-1.48605	1.486049
3100	-33.8804	-32.7968	-1.08357	1.08357
3101	-33.8804	-32.7968	-1.08357	1.08357
3102	-33.8804	-32.7968	-1.08357	1.08357
3103	-33.1548	-32.7968	-0.358026	0.3580259
3104	-33.1803	-32.7968	-0.383473	0.3834726
3105	-34.4499	-32.7968	-1.65312	1.653121
3106	-34.4499	-32.7968	-1.65312	1.653121
3107	-34.4499	-32.7968	-1.65312	1.653121
3108	-33.6354	-32.7968	-0.838577	0.8385766
3109	-33.5339	-32.7968	-0.737124	0.7371241
3110	-33.5339	-32.7968	-0.737124	0.7371241
3111	-35.0669	-32.7968	-2.27015	2.270152
3112	-35.0669	-32.7968	-2.27015	2.270152
3113	-33.6229	-32.7968	-0.82613	0.8261297
3114	-33.6229	-32.7968	-0.82613	0.8261297
3115	-33.6229	-32.7968	-0.82613	0.8261297
3116	-33.6229	-32.7968	-0.82613	0.8261297
3117	-33.6229	-32.7968	-0.82613	0.8261297
