Iteration	Posterior	Likelihood	Prior	R
2428	-33.0059	-32.7968	-0.209151	0.209151
2429	-33.0725	-32.7968	-0.275759	0.275759
2430	-37.9049	-32.7968	-5.10812	5.108117
2431	-33.1694	-32.7968	-0.372591	0.3725911
2432	-35.6105	-32.7968	-2.81371	2.813711
2433	-33.6462	-32.7968	-0.849436	0.849436
2434	-32.8394	-32.7968	-0.0426267	0.04262668
2435	-32.9779	-32.7968	-0.181076	0.1810763
2436	-32.9779	-32.7968	-0.181076	0.1810763
2437	-33.058	-32.7968	-0.26117	0.2611705
2438	-35.1922	-32.7968	-2.39544	2.395438
2439	-33.7063	-32.7968	-0.909559	0.9095595
2440	-33.6848	-32.7968	-0.887974	0.887974
2441	-33.7005	-32.7968	-0.903732	0.9037321
2442	-33.7005	-32.7968	-0.903732	0.9037321
2443	-33.7005	-32.7968	-0.903732	0.9037321
2444	-32.9806	-32.7968	-0.183868	0.1838682
2445	-32.9595	-32.7968	-0.162717	0.162717
2446	-32.813	-32.7968	-0.0162192	0.01621917
2447	-32.9455	-32.7968	-0.148689	0.1486894
2448	-32.8253	-32.7968	-0.0285006	0.0285006
2449	-32.8562	-32.7968	-0.0593759	0.05937594
2450	-32.8181	-32.7968	-0.0213092	0.02130922
2451	-33.2756	-32.7968	-0.478785	0.4787851
2452	-33.2756	-32.7968	-0.478785	0.4787851
2453	-35.0264	-32.7968	-2.22957	2.229572
2454	-34.3394	-32.7968	-1.54261	1.542614
2455	-32.853	-32.7968	-0.0561895	0.05618955
2456	-32.8065	-32.7968	-0.00968079	0.009680794
2457	-32.7981	-32.7968	-0.0012813	0.001281301
2458	-32.8592	-32.7968	-0.0624166	0.06241662
2459	-33.3885	-32.7968	-0.591761	0.5917614
2460	-33.3885	-32.7968	-0.591761	0.5917614
2461	-33.3885	-32.7968	-0.591761	0.5917614
2462	-33.3885	-32.7968	-0.591761	0.5917614
2463	-33.3885	-32.7968	-0.591761	0.5917614
2464	-33.3885	-32.7968	-0.591761	0.5917614
2465	-33.3424	-32.7968	-0.545586	0.545586
2466	-33.8209	-32.7968	-1.0241	1.0241
2467	-33.8209	-32.7968	-1.0241	1.0241
2468	-33.8709	-32.7968	-1.07417	1.074167
2469	-34.1519	-32.7968	-1.35507	1.355074
2470	-34.1519	-32.7968	-1.35507	1.355074
2471	-33.0722	-32.7968	-0.27544	0.2754404
2472	-35.0718	-32.7968	-2.27501	2.275014
2473	-32.8446	-32.7968	-0.0478452	0.04784518
2474	-32.8446	-32.7968	-0.0478452	0.04784518
2475	-32.8387	-32.7968	-0.0418903	0.04189032
2476	-33.4047	-32.7968	-0.607882	0.6078817
2477	-34.4201	-32.7968	-1.62334	1.623338
2478	-34.4201	-32.7968	-1.62334	1.623338
2479	-33.6553	-32.7968	-0.858533	0.8585325
2480	-34.3088	-32.7968	-1.51203	1.512034
2481	-34.7217	-32.7968	-1.92493	1.924925
2482	-34.4999	-32.7968	-1.70316	1.703164
2483	-35.9002	-32.7968	-3.10342	3.10342
2484	-34.0037	-32.7968	-1.20691	1.206912
2485	-33.2077	-32.7968	-0.410916	0.4109159
2486	-33.2077	-32.7968	-0.410916	0.4109159
2487	-33.2077	-32.7968	-0.410916	0.4109159
2488	-32.8182	-32.7968	-0.0213833	0.02138334
2489	-32.8482	-32.7968	-0.0513872	0.05138715
2490	-33.4197	-32.7968	-0.622963	0.6229627
2491	-33.4197	-32.7968	-0.622963	0.6229627
2492	-33.2546	-32.7968	-0.457866	0.4578656
2493	-35.7893	-32.7968	-2.99247	2.992474
2494	-35.7893	-32.7968	-2.99247	2.992474
2495	-36.167	-32.7968	-3.37026	3.37026
2496	-33.1205	-32.7968	-0.323673	0.3236735
2497	-36.9422	-32.7968	-4.14543	4.145433
2498	-35.6879	-32.7968	-2.89112	2.891115
2499	-37.3813	-32.7968	-4.58454	4.584543
2500	-33.606	-32.7968	-0.809173	0.8091727
2501	-33.606	-32.7968	-0.809173	0.8091727
2502	-33.6423	-32.7968	-0.845541	0.8455411
2503	-33.4293	-32.7968	-0.632474	0.6324736
2504	-34.9677	-32.7968	-2.17096	2.170963
2505	-32.9661	-32.7968	-0.169311	0.1693113
2506	-36.0384	-32.7968	-3.24157	3.241573
2507	-34.3348	-32.7968	-1.53802	1.538022
2508	-33.0946	-32.7968	-0.297865	0.2978649
2509	-33.1772	-32.7968	-0.380429	0.3804289
2510	-33.3184	-32.7968	-0.521603	0.5216027
2511	-33.7641	-32.7968	-0.967339	0.9673394
2512	-33.7641	-32.7968	-0.967339	0.9673394
2513	-33.7641	-32.7968	-0.967339	0.9673394
2514	-33.145	-32.7968	-0.348183	0.3481833
2515	-34.1331	-32.7968	-1.33634	1.336339
2516	-33.3684	-32.7968	-0.571633	0.5716331
2517	-33.3684	-32.7968	-0.571633	0.5716331
2518	-34.3952	-32.7968	-1.59843	1.598427
2519	-35.8402	-32.7968	-3.04343	3.043426
2520	-33.1648	-32.7968	-0.367988	0.367988
2521	-33.1648	-32.7968	-0.367988	0.367988
2522	-35.2015	-32.7968	-2.40468	2.40468
2523	-35.2015	-32.7968	-2.40468	2.40468
2524	-32.9611	-32.7968	-0.164272	0.1642717
2525	-33.0276	-32.7968	-0.230867	0.2308672
2526	-35.8339	-32.7968	-3.03707	3.037074
2527	-33.0441	-32.7968	-0.247309	0.2473089
2528	-33.4142	-32.7968	-0.617445	0.6174447
2529	-33.9408	-32.7968	-1.14401	1.144013
2530	-32.9919	-32.7968	-0.195149	0.1951487
2531	-33.0111	-32.7968	-0.214353	0.2143529
2532	-33.5855	-32.7968	-0.788688	0.7886879
2533	-33.0389	-32.7968	-0.242158	0.2421584
2534	-33.2977	-32.7968	-0.500953	0.5009534
2535	-33.2977	-32.7968	-0.500953	0.5009534
2536	-33.2977	-32.7968	-0.500953	0.5009534
2537	-32.9522	-32.7968	-0.155423	0.1554228
2538	-32.9245	-32.7968	-0.127674	0.1276744
2539	-32.9245	-32.7968	-0.127674	0.1276744
2540	-33.7144	-32.7968	-0.917661	0.917661
2541	-33.7144	-32.7968	-0.917661	0.917661
2542	-32.9226	-32.7968	-0.125866	0.1258662
2543	-33.0627	-32.7968	-0.265924	0.2659239
2544	-33.0627	-32.7968	-0.265924	0.2659239
2545	-33.0627	-32.7968	-0.265924	0.2659239
2546	-35.323	-32.7968	-2.5262	2.526205
2547	-32.9282	-32.7968	-0.131374	0.1313741
2548	-33.5678	-32.7968	-0.770978	0.7709777
2549	-34.1021	-32.7968	-1.30536	1.30536
2550	-34.1021	-32.7968	-1.30536	1.30536
2551	-34.1021	-32.7968	-1.30536	1.30536
2552	-34.6057	-32.7968	-1.8089	1.808897
2553	-33.0758	-32.7968	-0.279003	0.2790033
2554	-32.9774	-32.7968	-0.180611	0.1806111
2555	-36.0914	-32.7968	-3.29457	3.294572
2556	-33.5759	-32.7968	-0.779143	0.7791425
2557	-33.5759	-32.7968	-0.779143	0.7791425
2558	-32.9354	-32.7968	-0.138633	0.1386325
2559	-33.5109	-32.7968	-0.714099	0.7140994
2560	-33.4696	-32.7968	-0.672834	0.6728345
2561	-33.4696	-32.7968	-0.672834	0.6728345
2562	-33.4147	-32.7968	-0.617895	0.6178946
2563	-33.4147	-32.7968	-0.617895	0.6178946
2564	-33.8016	-32.7968	-1.00485	1.004851
2565	-33.8016	-32.7968	-1.00485	1.004851
2566	-33.8016	-32.7968	-1.00485	1.004851
2567	-33.1748	-32.7968	-0.378011	0.3780113
2568	-33.5768	-32.7968	-0.780026	0.7800262
2569	-34.1912	-32.7968	-1.39446	1.394463
2570	-34.1912	-32.7968	-1.39446	1.394463
2571	-34.3474	-32.7968	-1.55064	1.550644
2572	-34.5967	-32.7968	-1.79996	1.799961
2573	-34.5967	-32.7968	-1.79996	1.799961
2574	-34.5967	-32.7968	-1.79996	1.799961
2575	-34.5967	-32.7968	-1.79996	1.799961
2576	-34.9353	-32.7968	-2.13849	2.138488
2577	-34.9353	-32.7968	-2.13849	2.138488
2578	-34.238	-32.7968	-1.44127	1.441269
2579	-35.7392	-32.7968	-2.94239	2.942395
2580	-33.5098	-32.7968	-0.713022	0.7130218
2581	-33.5908	-32.7968	-0.793992	0.7939915
2582	-34.9214	-32.7968	-2.12463	2.124631
2583	-33.7567	-32.7968	-0.959919	0.9599189
2584	-33.7567	-32.7968	-0.959919	0.9599189
2585	-33.0388	-32.7968	-0.242026	0.2420262
2586	-33.9192	-32.7968	-1.12243	1.122434
2587	-33.9192	-32.7968	-1.12243	1.122434
2588	-33.9192	-32.7968	-1.12243	1.122434
2589	-33.9192	-32.7968	-1.12243	1.122434
2590	-33.9192	-32.7968	-1.12243	1.122434
2591	-33.9192	-32.7968	-1.12243	1.122434
2592	-33.9192	-32.7968	-1.12243	1.122434
2593	-33.6767	-32.7968	-0.879901	0.8799012
2594	-33.6767	-32.7968	-0.879901	0.8799012
2595	-33.7177	-32.7968	-0.920967	0.9209673
2596	-34.2382	-32.7968	-1.44138	1.441385
2597	-34.2382	-32.7968	-1.44138	1.441385
2598	-34.4322	-32.7968	-1.63546	1.635462
2599	-37.1441	-32.7968	-4.34728	4.347281
2600	-37.1441	-32.7968	-4.34728	4.347281
2601	-37.1441	-32.7968	-4.34728	4.347281
2602	-37.1441	-32.7968	-4.34728	4.347281
2603	-36.1836	-32.7968	-3.38683	3.386832
2604	-33.0316	-32.7968	-0.234868	0.2348678
2605	-33.032	-32.7968	-0.235178	0.2351781
2606	-34.7739	-32.7968	-1.97709	1.977085
2607	-34.7739	-32.7968	-1.97709	1.977085
2608	-33.4407	-32.7968	-0.643968	0.6439677
2609	-33.4407	-32.7968	-0.643968	0.6439677
2610	-33.4407	-32.7968	-0.643968	0.6439677
2611	-33.4407	-32.7968	-0.643968	0.6439677
2612	-33.5019	-32.7968	-0.705117	0.7051168
2613	-33.5019	-32.7968	-0.705117	0.7051168
2614	-33.3812	-32.7968	-0.584457	0.584457
2615	-33.3089	-32.7968	-0.512143	0.5121432
2616	-33.3089	-32.7968	-0.512143	0.5121432
2617	-32.8899	-32.7968	-0.0930854	0.0930854
2618	-32.8438	-32.7968	-0.047038	0.04703796
2619	-34.3595	-32.7968	-1.56268	1.562675
2620	-32.8704	-32.7968	-0.0736257	0.07362566
2621	-34.2062	-32.7968	-1.40942	1.409417
2622	-32.9652	-32.7968	-0.168418	0.168418
2623	-33.1229	-32.7968	-0.326169	0.3261694
2624	-32.9154	-32.7968	-0.11864	0.1186396
2625	-32.9412	-32.7968	-0.144463	0.1444635
2626	-33.5119	-32.7968	-0.715114	0.7151138
2627	-34.0108	-32.7968	-1.214	1.213998
2628	-33.0195	-32.7968	-0.222722	0.2227217
2629	-33.8961	-32.7968	-1.09936	1.099355
2630	-33.7742	-32.7968	-0.977385	0.9773852
2631	-33.3726	-32.7968	-0.575773	0.5757726
2632	-34.0514	-32.7968	-1.25462	1.254619
2633	-34.0514	-32.7968	-1.25462	1.254619
2634	-34.49	-32.7968	-1.69327	1.693266
2635	-34.49	-32.7968	-1.69327	1.693266
2636	-34.2383	-32.7968	-1.44153	1.441525
2637	-34.1147	-32.7968	-1.31789	1.317888
2638	-34.1147	-32.7968	-1.31789	1.317888
2639	-36.8309	-32.7968	-4.0341	4.034102
2640	-34.9987	-32.7968	-2.20189	2.201888
2641	-33.9912	-32.7968	-1.19445	1.194447
2642	-32.8639	-32.7968	-0.0671271	0.06712711
2643	-33.0616	-32.7968	-0.264793	0.2647932
2644	-34.0661	-32.7968	-1.26932	1.269317
2645	-34.7785	-32.7968	-1.98171	1.981711
2646	-32.8686	-32.7968	-0.0717705	0.07177048
2647	-32.8686	-32.7968	-0.0717705	0.07177048
2648	-33.5253	-32.7968	-0.728538	0.7285384
2649	-34.1562	-32.7968	-1.35943	1.359431
2650	-33.1125	-32.7968	-0.315742	0.3157421
2651	-33.4652	-32.7968	-0.668424	0.6684239
2652	-33.4652	-32.7968	-0.668424	0.6684239
2653	-34.8893	-32.7968	-2.09253	2.092529
2654	-32.9964	-32.7968	-0.199658	0.1996585
2655	-32.9888	-32.7968	-0.191972	0.1919718
2656	-33.3054	-32.7968	-0.508637	0.5086375
2657	-35.6608	-32.7968	-2.86405	2.864049
2658	-32.9511	-32.7968	-0.154275	0.1542751
2659	-33.2993	-32.7968	-0.502522	0.5025221
2660	-33.6417	-32.7968	-0.844924	0.8449243
2661	-33.1394	-32.7968	-0.34262	0.3426198
2662	-34.8989	-32.7968	-2.10212	2.102125
2663	-32.9197	-32.7968	-0.122904	0.1229042
2664	-32.8707	-32.7968	-0.0739424	0.07394245
2665	-32.8707	-32.7968	-0.0739424	0.07394245
2666	-32.8707	-32.7968	-0.0739424	0.07394245
2667	-33.0274	-32.7968	-0.230608	0.2306081
2668	-34.5004	-32.7968	-1.70364	1.703636
2669	-34.5004	-32.7968	-1.70364	1.703636
2670	-33.0893	-32.7968	-0.292542	0.2925421
2671	-33.3462	-32.7968	-0.549407	0.5494071
2672	-33.3462	-32.7968	-0.549407	0.5494071
2673	-33.3462	-32.7968	-0.549407	0.5494071
2674	-34.8286	-32.7968	-2.03181	2.031815
2675	-35.0733	-32.7968	-2.27656	2.276556
2676	-35.0733	-32.7968	-2.27656	2.276556
2677	-32.9548	-32.7968	-0.157991	0.1579905
2678	-33.1058	-32.7968	-0.308996	0.3089956
2679	-33.1986	-32.7968	-0.401865	0.4018645
2680	-33.2724	-32.7968	-0.475606	0.4756057
2681	-34.6219	-32.7968	-1.82515	1.825152
2682	-34.1136	-32.7968	-1.31685	1.316846
2683	-34.4667	-32.7968	-1.66997	1.669968
2684	-33.8613	-32.7968	-1.06456	1.064559
2685	-33.8613	-32.7968	-1.06456	1.064559
2686	-33.5984	-32.7968	-0.80163	0.8016297
2687	-33.8383	-32.7968	-1.04155	1.041552
2688	-33.8383	-32.7968	-1.04155	1.041552
2689	-33.5863	-32.7968	-0.789557	0.7895567
2690	-33.5863	-32.7968	-0.789557	0.7895567
2691	-32.9616	-32.7968	-0.164816	0.1648158
2692	-37.1773	-32.7968	-4.38048	4.38048
2693	-37.1773	-32.7968	-4.38048	4.38048
2694	-33.1704	-32.7968	-0.373571	0.3735712
2695	-33.1254	-32.7968	-0.328658	0.3286584
2696	-33.1254	-32.7968	-0.328658	0.3286584
2697	-33.0106	-32.7968	-0.213808	0.213808
2698	-33.0625	-32.7968	-0.265758	0.2657584
2699	-33.0625	-32.7968	-0.265758	0.2657584
2700	-32.9293	-32.7968	-0.1325	0.1325005
2701	-32.829	-32.7968	-0.032207	0.03220696
2702	-34.0456	-32.7968	-1.24878	1.248782
2703	-34.0456	-32.7968	-1.24878	1.248782
2704	-36.8978	-32.7968	-4.10098	4.100979
2705	-36.8978	-32.7968	-4.10098	4.100979
2706	-36.8978	-32.7968	-4.10098	4.100979
2707	-34.5361	-32.7968	-1.73932	1.739322
2708	-34.5361	-32.7968	-1.73932	1.739322
2709	-32.8992	-32.7968	-0.102385	0.1023849
2710	-32.8992	-32.7968	-0.102385	0.1023849
2711	-33.171	-32.7968	-0.37425	0.3742504
2712	-36.2078	-32.7968	-3.41102	3.41102
2713	-36.2078	-32.7968	-3.41102	3.41102
2714	-33.0019	-32.7968	-0.205072	0.2050721
2715	-33.785	-32.7968	-0.988263	0.9882629
2716	-33.3536	-32.7968	-0.556837	0.5568367
2717	-33.491	-32.7968	-0.694201	0.6942013
2718	-33.491	-32.7968	-0.694201	0.6942013
2719	-33.8033	-32.7968	-1.00651	1.006508
2720	-33.8033	-32.7968	-1.00651	1.006508
2721	-32.9102	-32.7968	-0.113397	0.1133973
2722	-34.2709	-32.7968	-1.47414	1.474137
2723	-33.6347	-32.7968	-0.837912	0.8379123
2724	-33.2527	-32.7968	-0.455963	0.4559633
2725	-33.2527	-32.7968	-0.455963	0.4559633
2726	-33.2527	-32.7968	-0.455963	0.4559633
2727	-33.912	-32.7968	-1.1152	1.115199
2728	-32.9573	-32.7968	-0.160473	0.1604728
2729	-36.3995	-32.7968	-3.60276	3.602762
2730	-33.2279	-32.7968	-0.431114	0.4311135
2731	-38.1081	-32.7968	-5.31134	5.311343
2732	-33.6138	-32.7968	-0.817024	0.8170235
2733	-33.1332	-32.7968	-0.336464	0.3364636
2734	-33.1332	-32.7968	-0.336464	0.3364636
2735	-33.1332	-32.7968	-0.336464	0.3364636
2736	-35.3172	-32.7968	-2.52042	2.520418
2737	-35.3172	-32.7968	-2.52042	2.520418
2738	-33.2917	-32.7968	-0.494914	0.494914
2739	-32.8456	-32.7968	-0.0488162	0.04881618
2740	-33.132	-32.7968	-0.335223	0.3352226
2741	-33.2269	-32.7968	-0.430086	0.4300856
2742	-33.2269	-32.7968	-0.430086	0.4300856
2743	-33.2269	-32.7968	-0.430086	0.4300856
2744	-33.7631	-32.7968	-0.966328	0.9663281
2745	-33.7631	-32.7968	-0.966328	0.9663281
2746	-33.7631	-32.7968	-0.966328	0.9663281
2747	-33.0998	-32.7968	-0.30302	0.3030198
2748	-32.8976	-32.7968	-0.100839	0.1008392
2749	-34.0417	-32.7968	-1.24494	1.244936
2750	-34.0417	-32.7968	-1.24494	1.244936
2751	-34.0417	-32.7968	-1.24494	1.244936
2752	-32.8891	-32.7968	-0.0923464	0.09234638
2753	-33.2128	-32.7968	-0.415986	0.4159862
2754	-33.2128	-32.7968	-0.415986	0.4159862
2755	-33.2128	-32.7968	-0.415986	0.4159862
2756	-34.7436	-32.7968	-1.94682	1.946819
2757	-33.5357	-32.7968	-0.738925	0.7389249
2758	-34.8293	-32.7968	-2.03256	2.032559
2759	-34.9061	-32.7968	-2.1093	2.109296
2760	-32.864	-32.7968	-0.0672252	0.06722516
2761	-33.9556	-32.7968	-1.15885	1.158849
2762	-34.6733	-32.7968	-1.87654	1.876539
2763	-33.3262	-32.7968	-0.529389	0.5293894
2764	-36.1771	-32.7968	-3.38028	3.380282
2765	-33.804	-32.7968	-1.00723	1.007227
2766	-32.9107	-32.7968	-0.11389	0.1138903
2767	-32.9107	-32.7968	-0.11389	0.1138903
2768	-34.4734	-32.7968	-1.67657	1.676574
2769	-35.4664	-32.7968	-2.66962	2.669621
2770	-33.1089	-32.7968	-0.312095	0.3120948
2771	-33.1089	-32.7968	-0.312095	0.3120948
2772	-33.1089	-32.7968	-0.312095	0.3120948
2773	-33.4766	-32.7968	-0.679861	0.679861
2774	-33.4766	-32.7968	-0.679861	0.679861
2775	-33.6566	-32.7968	-0.859773	0.8597732
2776	-34.7407	-32.7968	-1.94392	1.943921
2777	-37.0474	-32.7968	-4.25062	4.250618
2778	-35.8539	-32.7968	-3.05713	3.057132
2779	-33.22	-32.7968	-0.423201	0.4232012
2780	-33.3649	-32.7968	-0.568071	0.5680713
2781	-33.1996	-32.7968	-0.402815	0.4028149
2782	-33.5645	-32.7968	-0.767681	0.7676811
2783	-34.7121	-32.7968	-1.91536	1.915364
2784	-33.3224	-32.7968	-0.5256	0.5256005
2785	-36.189	-32.7968	-3.39224	3.392239
2786	-33.4577	-32.7968	-0.660917	0.6609174
2787	-33.582	-32.7968	-0.785212	0.7852115
2788	-34.1408	-32.7968	-1.34402	1.344022
2789	-36.9892	-32.7968	-4.19246	4.192455
2790	-36.9892	-32.7968	-4.19246	4.192455
2791	-33.2501	-32.7968	-0.453311	0.4533114
2792	-33.8089	-32.7968	-1.01208	1.012079
2793	-33.802	-32.7968	-1.00519	1.005193
2794	-33.802	-32.7968	-1.00519	1.005193
2795	-33.802	-32.7968	-1.00519	1.005193
2796	-34.2402	-32.7968	-1.44346	1.443463
2797	-34.2402	-32.7968	-1.44346	1.443463
2798	-36.3855	-32.7968	-3.58876	3.588762
2799	-33.4222	-32.7968	-0.625392	0.6253924
2800	-35.4769	-32.7968	-2.68016	2.680162
2801	-32.8806	-32.7968	-0.0838523	0.08385227
2802	-33.1894	-32.7968	-0.392622	0.3926223
2803	-33.1526	-32.7968	-0.355774	0.3557742
2804	-33.1526	-32.7968	-0.355774	0.3557742
2805	-32.8516	-32.7968	-0.0548107	0.05481073
2806	-33.1425	-32.7968	-0.345762	0.3457625
2807	-33.2648	-32.7968	-0.468027	0.4680272
2808	-33.2648	-32.7968	-0.468027	0.4680272
2809	-32.8914	-32.7968	-0.0946076	0.09460758
2810	-33.2371	-32.7968	-0.440366	0.4403657
2811	-33.2371	-32.7968	-0.440366	0.4403657
2812	-33.2371	-32.7968	-0.440366	0.4403657
2813	-33.0049	-32.7968	-0.208132	0.2081316
2814	-33.3595	-32.7968	-0.562766	0.5627655
2815	-32.8126	-32.7968	-0.0158149	0.01581488
2816	-33.6883	-32.7968	-0.891503	0.8915034
2817	-33.3517	-32.7968	-0.55494	0.55494
2818	-32.8792	-32.7968	-0.0824657	0.08246565
2819	-35.8433	-32.7968	-3.04648	3.04648
2820	-35.8433	-32.7968	-3.04648	3.04648
2821	-33.5061	-32.7968	-0.709313	0.7093131
2822	-33.7963	-32.7968	-0.99954	0.9995397
2823	-33.7963	-32.7968	-0.99954	0.9995397
2824	-32.8341	-32.7968	-0.0372988	0.03729884
2825	-33.9134	-32.7968	-1.11667	1.116667
2826	-33.558	-32.7968	-0.761269	0.7612694
2827	-33.5365	-32.7968	-0.739767	0.7397673
2828	-34.1732	-32.7968	-1.37643	1.376433
2829	-34.1732	-32.7968	-1.37643	1.376433
2830	-34.1732	-32.7968	-1.37643	1.376433
2831	-33.7499	-32.7968	-0.953126	0.9531259
2832	-33.4469	-32.7968	-0.650165	0.6501647
2833	-33.155	-32.7968	-0.358188	0.3581878
2834	-33.115	-32.7968	-0.31821	0.3182102
2835	-35.3651	-32.7968	-2.56829	2.568292
2836	-32.9508	-32.7968	-0.153991	0.1539912
2837	-34.8318	-32.7968	-2.03499	2.034988
2838	-35.4838	-32.7968	-2.68702	2.687019
2839	-33.7177	-32.7968	-0.920875	0.9208745
2840	-33.7177	-32.7968	-0.920875	0.9208745
2841	-35.5863	-32.7968	-2.78954	2.789539
2842	-35.5863	-32.7968	-2.78954	2.789539
2843	-33.8689	-32.7968	-1.07212	1.07212
2844	-33.4453	-32.7968	-0.648477	0.6484773
2845	-34.1685	-32.7968	-1.37169	1.371687
2846	-34.1685	-32.7968	-1.37169	1.371687
2847	-34.6642	-32.7968	-1.86741	1.867411
2848	-32.8563	-32.7968	-0.059503	0.05950303
2849	-33.1535	-32.7968	-0.356716	0.356716
2850	-33.3813	-32.7968	-0.58448	0.5844796
2851	-33.3813	-32.7968	-0.58448	0.5844796
2852	-33.3813	-32.7968	-0.58448	0.5844796
2853	-33.1855	-32.7968	-0.388744	0.3887438
2854	-33.1855	-32.7968	-0.388744	0.3887438
2855	-33.1481	-32.7968	-0.351357	0.3513566
2856	-33.0355	-32.7968	-0.238743	0.2387431
2857	-33.202	-32.7968	-0.405215	0.4052151
2858	-34.2509	-32.7968	-1.45411	1.454106
2859	-33.4763	-32.7968	-0.679504	0.6795044
2860	-32.8914	-32.7968	-0.0946549	0.09465486
2861	-32.9692	-32.7968	-0.172438	0.1724381
2862	-32.8567	-32.7968	-0.0599562	0.05995619
2863	-33.813	-32.7968	-1.01625	1.016252
2864	-33.813	-32.7968	-1.01625	1.016252
2865	-36.4475	-32.7968	-3.65075	3.650752
2866	-33.7423	-32.7968	-0.945499	0.9454992
2867	-33.2877	-32.7968	-0.49095	0.4909498
2868	-34.5257	-32.7968	-1.72894	1.728936
2869	-32.9769	-32.7968	-0.180091	0.1800909
2870	-33.0886	-32.7968	-0.291848	0.2918478
2871	-33.4881	-32.7968	-0.691332	0.6913323
2872	-33.3294	-32.7968	-0.532618	0.532618
2873	-33.292	-32.7968	-0.495199	0.4951993
2874	-33.292	-32.7968	-0.495199	0.4951993
2875	-33.0418	-32.7968	-0.245056	0.245056
2876	-33.2851	-32.7968	-0.488278	0.4882777
2877	-33.2851	-32.7968	-0.488278	0.4882777
2878	-33.4704	-32.7968	-0.673573	0.6735729
2879	-34.3187	-32.7968	-1.5219	1.521903
2880	-33.1224	-32.7968	-0.325663	0.3256628
2881	-32.9895	-32.7968	-0.192706	0.1927061
2882	-33.0023	-32.7968	-0.205512	0.205512
2883	-33	-32.7968	-0.203214	0.2032141
2884	-35.3473	-32.7968	-2.55053	2.550528
2885	-33.2272	-32.7968	-0.430397	0.4303972
2886	-33.2272	-32.7968	-0.430397	0.4303972
2887	-33.2272	-32.7968	-0.430397	0.4303972
2888	-33.0949	-32.7968	-0.298165	0.2981647
2889	-34.1571	-32.7968	-1.3603	1.360296
2890	-33.0631	-32.7968	-0.266342	0.2663418
2891	-34.5047	-32.7968	-1.7079	1.707902
2892	-34.5047	-32.7968	-1.7079	1.707902
2893	-33.2866	-32.7968	-0.489798	0.4897981
2894	-33.2866	-32.7968	-0.489798	0.4897981
2895	-34.2351	-32.7968	-1.43833	1.438335
2896	-32.9413	-32.7968	-0.144539	0.1445389
2897	-35.0315	-32.7968	-2.23471	2.234705
2898	-37.8483	-32.7968	-5.05154	5.051541
2899	-32.9536	-32.7968	-0.156798	0.1567978
2900	-35.3147	-32.7968	-2.51789	2.517889
2901	-33.374	-32.7968	-0.577174	0.5771741
2902	-33.4677	-32.7968	-0.670872	0.6708724
2903	-33.4164	-32.7968	-0.619597	0.6195972
2904	-36.9633	-32.7968	-4.16651	4.166505
2905	-35.2069	-32.7968	-2.41012	2.410125
2906	-33.776	-32.7968	-0.979227	0.9792275
2907	-33.776	-32.7968	-0.979227	0.9792275
2908	-34.5473	-32.7968	-1.75049	1.750488
2909	-33.7675	-32.7968	-0.970738	0.970738
2910	-33.7675	-32.7968	-0.970738	0.970738
2911	-33.2549	-32.7968	-0.458109	0.4581093
2912	-33.8249	-32.7968	-1.0281	1.028098
2913	-33.8249	-32.7968	-1.0281	1.028098
2914	-34.3198	-32.7968	-1.52304	1.523044
2915	-34.3198	-32.7968	-1.52304	1.523044
2916	-33.4065	-32.7968	-0.60972	0.6097203
2917	-33.4065	-32.7968	-0.60972	0.6097203
2918	-33.4065	-32.7968	-0.60972	0.6097203
2919	-34.725	-32.7968	-1.92818	1.928183
2920	-33.7945	-32.7968	-0.997709	0.9977085
2921	-33.2773	-32.7968	-0.48051	0.4805103
2922	-33.4327	-32.7968	-0.63593	0.6359296
2923	-33.4463	-32.7968	-0.6495	0.6495004
2924	-33.4463	-32.7968	-0.6495	0.6495004
2925	-33.5057	-32.7968	-0.708883	0.7088827
2926	-33.5057	-32.7968	-0.708883	0.7088827
2927	-33.457	-32.7968	-0.660187	0.6601872
2928	-33.2377	-32.7968	-0.440921	0.440921
2929	-33.2377	-32.7968	-0.440921	0.440921
2930	-33.2377	-32.7968	-0.440921	0.440921
2931	-33.212	-32.7968	-0.41524	0.4152397
2932	-33.5762	-32.7968	-0.779458	0.7794576
2933	-33.3344	-32.7968	-0.537573	0.5375727
2934	-33.3344	-32.7968	-0.537573	0.5375727
2935	-34.7319	-32.7968	-1.93515	1.935153
2936	-33.2953	-32.7968	-0.498481	0.498481
2937	-33.1821	-32.7968	-0.385298	0.3852984
2938	-33.1332	-32.7968	-0.336383	0.3363827
2939	-33.3854	-32.7968	-0.588613	0.5886127
2940	-33.9992	-32.7968	-1.20243	1.202428
2941	-34.5903	-32.7968	-1.79352	1.793522
2942	-34.1465	-32.7968	-1.34976	1.349765
2943	-34.1465	-32.7968	-1.34976	1.349765
2944	-33.0254	-32.7968	-0.228576	0.2285762
2945	-35.5489	-32.7968	-2.75209	2.752087
2946	-35.5489	-32.7968	-2.75209	2.752087
2947	-34.1678	-32.7968	-1.37105	1.371048
2948	-34.1678	-32.7968	-1.37105	1.371048
2949	-34.1678	-32.7968	-1.37105	1.371048
2950	-32.8587	-32.7968	-0.0619487	0.06194874
2951	-35.9553	-32.7968	-3.15854	3.158535
2952	-34.3082	-32.7968	-1.51138	1.511383
2953	-33.9075	-32.7968	-1.11074	1.110742
