"Filename","Frame","Time..mins.","X..mm.Zooid","Y..mm.Zooid","Z..mm.Zooid","NumberZooid","X..mm.Junk","Y..mm.Junk","Z..mm.Junk","Delta_time_s","Xd_mm","Yd_mm","Zd_mm","Delta_X_mm","Delta_Y_mm","Delta_Z_mm","Distance_mm","Speed_mm_s","Species","Architecture","Zooid.number","Comment","Speed_mms_abs","Speed_per_zooid","Colony_motion_length_mm","Colony_stolon_length_mm","Zooid_length_mm","Zooid_width_mm","Frontal_CSA_mm2","Jet_motion_angle","Dorso.Ventral_Zooid_Stolon_angle","colony_volume","speed_per_vol"
"A001C0274_20210919203457_0001",1099,0.7348,-27.632,-49.414,-640.563,"0",47.247,-36.418,-477.101,0.582,-74.879,-12.996,-163.462,-65.915,-3.173,-386.493,392.086335139341,67.368786106416,"Cyclosalpa sewelli","Cluster",7,"",67.368786106416,9.62411230091658,NA,NA,17.705,13.97,NA,NA,NA,24187.2661415,0.00278529974046245
"A001C0093_20210708143858_0001",1100,0.3059,153.63,1.73,-478.09,"0",-79.242,-60.602,-486.555,-0.4289,232.872,62.332,8.46500000000003,283.739,70.348,186.82,346.927043663362,-80.8876296720358,"Iasis cylindrica","Linear",75,"yellowtail (?) no dye, helical",80.8876296720358,1.07850172896048,NA,NA,4.011,2.27,NA,NA,NA,1550.1211425,0.0521814892103091
"A001C0147_20210709182345_0001",1115,0.155,63.599,-44.838,-452.623,"0",67.234,6.031,-456.74,-0.1509,-3.635,-50.869,4.11700000000002,-132.387,-59.939,3.52299999999997,145.366478319453,-96.3329876205785,"Iasis cylindrica","Linear",30,"",96.3329876205785,3.21109958735262,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0326_20210921220800_0001",1117,0.1553,-37.333,-2.305,-299.489,"0",-8.934,2.41,-362.226,0.000299999999999995,-28.399,-4.715,62.737,1.401,-26.023,184.226,186.060147280389,62020.0490934641,"Cyclosalpa sewelli","Cluster",2,"dye. 2 zooids",62020.0490934641,31010.024546732,NA,NA,17.069,7.959,NA,NA,NA,2162.494857978,28.6798596836687
"A001C0166_20210709184051_0001",1119,0.1556,-65.271,58.755,-369.831,"0",-50.927,-24.705,-525.311,0.000299999999999995,-14.344,83.46,155.48,27.142,88.426,75.888,119.644616193124,39881.5387310421,"Iasis cylindrica","Linear",35,"Weelia chain (x3); nice sequence; chaetognath party",39881.5387310421,1139.47253517263,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1119,0.1556,-65.271,58.755,-369.831,"0",-50.927,-24.705,-525.311,0.000299999999999995,-14.344,83.46,155.48,27.142,88.426,75.888,119.644616193124,39881.5387310421,"Iasis cylindrica","Linear",94,"Weelia chain (x3); nice sequence; chaetognath party",39881.5387310421,424.271688628107,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1119,0.1556,-65.271,58.755,-369.831,"0",-50.927,-24.705,-525.311,0.000299999999999995,-14.344,83.46,155.48,27.142,88.426,75.888,119.644616193124,39881.5387310421,"Iasis cylindrica","Linear",37,"Weelia chain (x3); nice sequence; chaetognath party",39881.5387310421,1077.8794251633,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0274_20210919203457_0001",1119,0.7375,-30.397,-50.551,-638.991,"0",45.245,-35.431,-475.983,0.5819,-75.642,-15.12,-163.008,-71.627,-0.529000000000005,-389.406,395.939060722733,68.042457591121,"Cyclosalpa sewelli","Cluster",7,"",68.042457591121,9.72035108444585,NA,NA,17.705,13.97,NA,NA,NA,24187.2661415,0.00281315206080174
"A001C0093_20210708143858_0001",1120,0.3114,169.747,8.547,-471.746,"0",-69.524,-55.508,-489.663,-0.4261,239.271,64.055,17.917,291.179,73.323,194.739,357.889299212759,-83.9918561869888,"Iasis cylindrica","Linear",75,"yellowtail (?) no dye, helical",83.9918561869888,1.11989141582652,NA,NA,4.011,2.27,NA,NA,NA,1550.1211425,0.0541840594803634
"A002C0047_20220421225032_0001",1127,0.3134,124.349,90.516,-589.885,"0",27.22,42.686,-467.362,0.002,97.129,47.83,-122.523,-44.916,19.431,-124.87,134.117589141022,6705.8794570511,"Cyclosalpa polae","Cluster",2,"dye, 2 zooid; given to Anneliese",6705.8794570511,3352.93972852555,37.513,20.909,17.091,33.996,302.46,NA,NA,39505.095042912,0.169747204753384
"A001C0171_20210709184313_0001",1134,0.1577,78.294,42.535,-416.921,"0",66.442,0.271,-385.546,-0.1557,11.852,42.264,-31.375,-75.738,-7.46100000000001,95.205,121.884794744874,-78.281820645391,"Iasis cylindrica","Linear",9,"Weelia chain x3; Chaetognath party",78.281820645391,8.69798007171011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0171_20210709184313_0001",1134,0.1577,78.294,42.535,-416.921,"0",66.442,0.271,-385.546,-0.1557,11.852,42.264,-31.375,-75.738,-7.46100000000001,95.205,121.884794744874,-78.281820645391,"Iasis cylindrica","Linear",153,"Weelia chain x3; Chaetognath party",78.281820645391,0.511645886571183,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0171_20210709184313_0001",1134,0.1577,78.294,42.535,-416.921,"0",66.442,0.271,-385.546,-0.1557,11.852,42.264,-31.375,-75.738,-7.46100000000001,95.205,121.884794744874,-78.281820645391,"Iasis cylindrica","Linear",72,"Weelia chain x3; Chaetognath party",78.281820645391,1.08724750896376,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0326_20210921220800_0001",1137,0.1581,-34.243,-7.236,-299.343,"0",-5.682,-2.202,-362.139,0.000399999999999984,-28.561,-5.034,62.796,-36.369,-43.762,88.217,104.976453998028,26244.113499508,"Cyclosalpa sewelli","Cluster",2,"dye. 2 zooids",26244.113499508,13122.056749754,NA,NA,17.069,7.959,NA,NA,NA,2162.494857978,12.1360350997768
"A001C0205_20210710141212_0001",1138,0.1582,45.492,-50.129,-258.21,"0",-3.029,-41.583,-409.61,0.000100000000000017,48.521,-8.546,151.4,90.026,-3.497,72.655,115.739615992105,115739.615992086,"Cyclosalpa bakeri","Whorl",4,"",115739.615992086,28934.9039980215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0205_20210710141212_0001",1138,0.1582,45.492,-50.129,-258.21,"0",-3.029,-41.583,-409.61,0.000100000000000017,48.521,-8.546,151.4,90.026,-3.497,72.655,115.739615992105,115739.615992086,"Salpa fusiformis","Linear",15,"",115739.615992086,7715.9743994724,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1139,0.1584,-64.545,58.386,-360.019,"0",-52.517,-26.176,-511.899,0.000200000000000006,-12.028,84.562,151.88,-66.415,132.384,-34.696,152.119321905536,76059.6609527657,"Iasis cylindrica","Linear",35,"Weelia chain (x3); nice sequence; chaetognath party",76059.6609527657,2173.13317007902,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1139,0.1584,-64.545,58.386,-360.019,"0",-52.517,-26.176,-511.899,0.000200000000000006,-12.028,84.562,151.88,-66.415,132.384,-34.696,152.119321905536,76059.6609527657,"Iasis cylindrica","Linear",94,"Weelia chain (x3); nice sequence; chaetognath party",76059.6609527657,809.145329284741,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1139,0.1584,-64.545,58.386,-360.019,"0",-52.517,-26.176,-511.899,0.000200000000000006,-12.028,84.562,151.88,-66.415,132.384,-34.696,152.119321905536,76059.6609527657,"Iasis cylindrica","Linear",37,"Weelia chain (x3); nice sequence; chaetognath party",76059.6609527657,2055.66651223691,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0274_20210919203457_0001",1139,0.7403,-33.358,-51.423,-640.186,"0",43.59,-34.782,-475.959,0.5819,-76.948,-16.641,-164.227,-77.083,2.60799999999999,-398.542,405.936345154015,69.7604992531389,"Cyclosalpa sewelli","Cluster",7,"",69.7604992531389,9.96578560759128,NA,NA,17.705,13.97,NA,NA,NA,24187.2661415,0.00288418289380152
"A001C0093_20210708143858_0001",1140,0.317,184.781,19.343,-469.029,"0",-69.597,-50.508,-497.068,-0.4233,254.378,69.851,28.039,308.428,80.007,206.138,379.502076775609,-89.6532191768507,"Iasis cylindrica","Linear",75,"yellowtail (?) no dye, helical",89.6532191768507,1.19537625569134,NA,NA,4.011,2.27,NA,NA,NA,1550.1211425,0.0578362662883625
"A001C0210_20210710142059_0001",1151,0.16,27.183,25.846,-318.956,"0",24.119,43.731,-279.512,-0.157,3.064,-17.885,-39.444,-158.467,-49.724,-21.344,167.450985667448,-106.656678769075,"Cyclosalpa bakeri","Whorl",6,"",106.656678769075,17.7761131281792,NA,NA,4.519,2.036,NA,NA,NA,112.395555744,0.948940356787809
"A001C0171_20210709184313_0001",1154,0.1604,76.105,41.096,-416.073,"0",60.941,-2.754,-380.917,0.000399999999999984,15.164,43.85,-35.156,12.687,64.064,0.942999999999984,65.3149700604693,16328.742515118,"Iasis cylindrica","Linear",9,"Weelia chain x3; Chaetognath party",16328.742515118,1814.304723902,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0171_20210709184313_0001",1154,0.1604,76.105,41.096,-416.073,"0",60.941,-2.754,-380.917,0.000399999999999984,15.164,43.85,-35.156,12.687,64.064,0.942999999999984,65.3149700604693,16328.742515118,"Iasis cylindrica","Linear",153,"Weelia chain x3; Chaetognath party",16328.742515118,106.723807288353,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0171_20210709184313_0001",1154,0.1604,76.105,41.096,-416.073,"0",60.941,-2.754,-380.917,0.000399999999999984,15.164,43.85,-35.156,12.687,64.064,0.942999999999984,65.3149700604693,16328.742515118,"Iasis cylindrica","Linear",72,"Weelia chain x3; Chaetognath party",16328.742515118,226.78809048775,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A002C0047_20220421225032_0001",1157,0.3217,142.039,83.313,-607.609,"0",32.401,32.73,-473.077,0.1613,109.638,50.583,-134.532,98.652,10.796,-104.308,143.975447851361,89.2594221025177,"Cyclosalpa polae","Cluster",2,"dye, 2 zooid; given to Anneliese",89.2594221025177,44.6297110512589,37.513,20.909,17.091,33.996,302.46,NA,NA,39505.095042912,0.00225944076341446
"A001C0205_20210710141212_0001",1158,0.161,46.004,-48.852,-257.666,"0",1.743,-40.087,-406.752,-0.1607,44.261,-8.76499999999999,149.086,-55.963,-60.537,288.102,299.6653936343,-186.475042709583,"Cyclosalpa bakeri","Whorl",4,"",186.475042709583,46.6187606773958,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0205_20210710141212_0001",1158,0.161,46.004,-48.852,-257.666,"0",1.743,-40.087,-406.752,-0.1607,44.261,-8.76499999999999,149.086,-55.963,-60.537,288.102,299.6653936343,-186.475042709583,"Salpa fusiformis","Linear",15,"",186.475042709583,12.4316695139722,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1159,0.1611,-64.142,58.715,-349.084,"0",-54.193,-24.883,-498.372,9.9999999999989e-05,-9.949,83.598,149.288,-63.454,131.607,-35.101,150.26274576887,150262.745768886,"Iasis cylindrica","Linear",35,"Weelia chain (x3); nice sequence; chaetognath party",150262.745768886,4293.22130768247,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1159,0.1611,-64.142,58.715,-349.084,"0",-54.193,-24.883,-498.372,9.9999999999989e-05,-9.949,83.598,149.288,-63.454,131.607,-35.101,150.26274576887,150262.745768886,"Iasis cylindrica","Linear",94,"Weelia chain (x3); nice sequence; chaetognath party",150262.745768886,1598.53984860517,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1159,0.1611,-64.142,58.715,-349.084,"0",-54.193,-24.883,-498.372,9.9999999999989e-05,-9.949,83.598,149.288,-63.454,131.607,-35.101,150.26274576887,150262.745768886,"Iasis cylindrica","Linear",37,"Weelia chain (x3); nice sequence; chaetognath party",150262.745768886,4061.15529105098,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0274_20210919203457_0001",1159,0.7431,-35.085,-52.874,-637.483,"0",42.681,-34.262,-474.142,0.582,-77.766,-18.612,-163.341,-79.565,5.294,-401.157,409.005567578242,70.275870717911,"Cyclosalpa sewelli","Cluster",7,"",70.275870717911,10.0394101025587,NA,NA,17.705,13.97,NA,NA,NA,24187.2661415,0.00290549044719581
"A001C0320_20210921215927_0001",1166,0.1621,213.585,71.785,-562.012,"0",26.867,-1.693,-1008.176,-0.581,186.718,73.478,446.164,241.957,84.846,623.113,673.804010327929,-115.973151519437,"Salpa maxima","Linear",2,"dye",115.973151519437,57.9865757597185,NA,NA,48.129,30.804,NA,NA,NA,91337.908631328,0.00126971542547077
"A001C0210_20210710142059_0001",1171,0.1628,30.328,26.079,-324.439,"0",28.277,44.503,-287.758,0.000700000000000006,2.051,-18.424,-36.681,-173.877,-50.267,-484.114,516.842671819965,73834.6674028515,"Cyclosalpa bakeri","Whorl",6,"",73834.6674028515,12305.7779004753,NA,NA,4.519,2.036,NA,NA,NA,112.395555744,656.918033049479
"A001C0171_20210709184313_0001",1174,0.1632,74.201,39.568,-416.472,"0",54.746,-6.079,-376.651,0.000400000000000011,19.455,45.647,-39.821,16.468,65.251,-4.15799999999996,67.4253438181816,16856.3359545449,"Iasis cylindrica","Linear",9,"Weelia chain x3; Chaetognath party",16856.3359545449,1872.92621717166,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0171_20210709184313_0001",1174,0.1632,74.201,39.568,-416.472,"0",54.746,-6.079,-376.651,0.000400000000000011,19.455,45.647,-39.821,16.468,65.251,-4.15799999999996,67.4253438181816,16856.3359545449,"Iasis cylindrica","Linear",153,"Weelia chain x3; Chaetognath party",16856.3359545449,110.172130421862,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0171_20210709184313_0001",1174,0.1632,74.201,39.568,-416.472,"0",54.746,-6.079,-376.651,0.000400000000000011,19.455,45.647,-39.821,16.468,65.251,-4.15799999999996,67.4253438181816,16856.3359545449,"Iasis cylindrica","Linear",72,"Weelia chain x3; Chaetognath party",16856.3359545449,234.115777146457,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0205_20210710141212_0001",1178,0.1638,46.408,-48.138,-257.982,"0",6.198,-39.774,-404.381,0.000599999999999989,40.21,-8.364,146.399,25.286,-49.311,181.563,189.831713593909,31638.6189323188,"Cyclosalpa bakeri","Whorl",4,"",31638.6189323188,7909.65473307969,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0205_20210710141212_0001",1178,0.1638,46.408,-48.138,-257.982,"0",6.198,-39.774,-404.381,0.000599999999999989,40.21,-8.364,146.399,25.286,-49.311,181.563,189.831713593909,31638.6189323188,"Salpa fusiformis","Linear",15,"",31638.6189323188,2109.24126215458,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1179,0.1639,-64.849,58.759,-339.954,"0",-58.798,-23.316,-487.961,9.9999999999989e-05,-6.051,82.075,148.007,-58.953,130.063,-32.853,146.530405674044,146530.40567406,"Iasis cylindrica","Linear",35,"Weelia chain (x3); nice sequence; chaetognath party",146530.40567406,4186.58301925887,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1179,0.1639,-64.849,58.759,-339.954,"0",-58.798,-23.316,-487.961,9.9999999999989e-05,-6.051,82.075,148.007,-58.953,130.063,-32.853,146.530405674044,146530.40567406,"Iasis cylindrica","Linear",94,"Weelia chain (x3); nice sequence; chaetognath party",146530.40567406,1558.83410291554,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1179,0.1639,-64.849,58.759,-339.954,"0",-58.798,-23.316,-487.961,9.9999999999989e-05,-6.051,82.075,148.007,-58.953,130.063,-32.853,146.530405674044,146530.40567406,"Iasis cylindrica","Linear",37,"Weelia chain (x3); nice sequence; chaetognath party",146530.40567406,3960.28123443407,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0274_20210919203457_0001",1179,0.7459,-37.266,-53.49,-637.645,"0",41.768,-33.857,-473.983,0.582,-79.034,-19.633,-163.662,-82.267,8.195,-407.274,415.580471617712,71.4055793157581,"Cyclosalpa sewelli","Cluster",7,"",71.4055793157581,10.2007970451083,NA,NA,17.705,13.97,NA,NA,NA,24187.2661415,0.00295219719740223
"A001C0320_20210921215927_0001",1186,0.1649,208.323,67.76,-542.603,"0",21.783,2.098,-1006.473,-0.581,186.54,65.662,463.87,243.801,77.722,642.099,691.209637292479,-118.96895650473,"Salpa maxima","Linear",2,"dye",118.96895650473,59.4844782523648,NA,NA,48.129,30.804,NA,NA,NA,91337.908631328,0.00130251456692456
"A002C0047_20220421225032_0001",1187,0.3301,139.605,98.764,-621.444,"0",19.797,41.573,-472.082,0.1652,119.808,57.191,-149.362,-56.619,33.189,-610.002,613.52233935367,371.381561352101,"Cyclosalpa polae","Cluster",2,"dye, 2 zooid; given to Anneliese",371.381561352101,185.69078067605,37.513,20.909,17.091,33.996,302.46,NA,NA,39505.095042912,0.00940085224320284
"A001C0210_20210710142059_0001",1191,0.1656,32.834,25.514,-329.085,"0",30.119,42.932,-292.717,-0.1645,2.715,-17.418,-36.368,-108.717,-75.986,117.131,176.954597131581,-107.571183666614,"Cyclosalpa bakeri","Whorl",6,"",107.571183666614,17.9285306111024,NA,NA,4.519,2.036,NA,NA,NA,112.395555744,0.957076843070432
"A001C0171_20210709184313_0001",1194,0.166,71.483,36.889,-417.35,"0",46.953,-10.368,-373.548,0.000400000000000011,24.53,47.257,-43.802,20.859,65.876,-8.70000000000005,69.6450662789548,17411.2665697382,"Iasis cylindrica","Linear",9,"Weelia chain x3; Chaetognath party",17411.2665697382,1934.58517441535,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0171_20210709184313_0001",1194,0.166,71.483,36.889,-417.35,"0",46.953,-10.368,-373.548,0.000400000000000011,24.53,47.257,-43.802,20.859,65.876,-8.70000000000005,69.6450662789548,17411.2665697382,"Iasis cylindrica","Linear",153,"Weelia chain x3; Chaetognath party",17411.2665697382,113.799127906786,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0171_20210709184313_0001",1194,0.166,71.483,36.889,-417.35,"0",46.953,-10.368,-373.548,0.000400000000000011,24.53,47.257,-43.802,20.859,65.876,-8.70000000000005,69.6450662789548,17411.2665697382,"Iasis cylindrica","Linear",72,"Weelia chain x3; Chaetognath party",17411.2665697382,241.823146801919,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0205_20210710141212_0001",1198,0.1666,46.209,-48.813,-257.475,"0",10.441,-40.94,-401.537,0.000599999999999989,35.768,-7.873,144.062,16.297,-50.606,184.822,192.316746876085,32052.7911460147,"Cyclosalpa bakeri","Whorl",4,"",32052.7911460147,8013.19778650367,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0205_20210710141212_0001",1198,0.1666,46.209,-48.813,-257.475,"0",10.441,-40.94,-401.537,0.000599999999999989,35.768,-7.873,144.062,16.297,-50.606,184.822,192.316746876085,32052.7911460147,"Salpa fusiformis","Linear",15,"",32052.7911460147,2136.85274306764,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1199,0.1667,-65.463,58.583,-333.16,"0",-65.463,-21.13,-479.779,9.9999999999989e-05,0,79.713,146.619,-51.705,127.71,-31.118,141.250065660162,141250.065660177,"Iasis cylindrica","Linear",35,"Weelia chain (x3); nice sequence; chaetognath party",141250.065660177,4035.71616171935,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1199,0.1667,-65.463,58.583,-333.16,"0",-65.463,-21.13,-479.779,9.9999999999989e-05,0,79.713,146.619,-51.705,127.71,-31.118,141.250065660162,141250.065660177,"Iasis cylindrica","Linear",94,"Weelia chain (x3); nice sequence; chaetognath party",141250.065660177,1502.66027298061,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1199,0.1667,-65.463,58.583,-333.16,"0",-65.463,-21.13,-479.779,9.9999999999989e-05,0,79.713,146.619,-51.705,127.71,-31.118,141.250065660162,141250.065660177,"Iasis cylindrica","Linear",37,"Weelia chain (x3); nice sequence; chaetognath party",141250.065660177,3817.56934216695,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0274_20210919203457_0001",1199,0.7487,-38.697,-52.786,-637.24,"0",41.212,-32.175,-470.911,0.582,-79.909,-20.611,-166.329,-83.391,10.129,-417.177,425.550590236931,73.1186581163111,"Cyclosalpa sewelli","Cluster",7,"",73.1186581163111,10.4455225880444,NA,NA,17.705,13.97,NA,NA,NA,24187.2661415,0.00302302284551521
"A001C0320_20210921215927_0001",1206,0.1677,207.812,65.891,-538.565,"0",15.44,6.741,-999.633,-0.581,192.372,59.15,461.068,250.792,71.922,640.218,691.338187048857,-118.991082108237,"Salpa maxima","Linear",2,"dye",118.991082108237,59.4955410541185,NA,NA,48.129,30.804,NA,NA,NA,91337.908631328,0.00130275680592301
"A001C0210_20210710142059_0001",1211,0.1684,35.126,23.863,-335.058,"0",31.67,40.462,-297.705,0.000700000000000006,3.456,-16.599,-37.353,-175.952,-34.962,-495.612,527.079407956714,75297.0582795299,"Cyclosalpa bakeri","Whorl",6,"",75297.0582795299,12549.509713255,NA,NA,4.519,2.036,NA,NA,NA,112.395555744,669.929142492357
"A001C0171_20210709184313_0001",1214,0.1688,67.507,32.989,-417.828,"0",38.181,-14.88,-371.25,0.000400000000000011,29.326,47.869,-46.578,24.677,65.688,-10.055,70.8870277131155,17721.7569282784,"Iasis cylindrica","Linear",9,"Weelia chain x3; Chaetognath party",17721.7569282784,1969.08410314204,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0171_20210709184313_0001",1214,0.1688,67.507,32.989,-417.828,"0",38.181,-14.88,-371.25,0.000400000000000011,29.326,47.869,-46.578,24.677,65.688,-10.055,70.8870277131155,17721.7569282784,"Iasis cylindrica","Linear",153,"Weelia chain x3; Chaetognath party",17721.7569282784,115.828476655414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0171_20210709184313_0001",1214,0.1688,67.507,32.989,-417.828,"0",38.181,-14.88,-371.25,0.000400000000000011,29.326,47.869,-46.578,24.677,65.688,-10.055,70.8870277131155,17721.7569282784,"Iasis cylindrica","Linear",72,"Weelia chain x3; Chaetognath party",17721.7569282784,246.135512892755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A002C0047_20220421225032_0001",1217,0.3384,144.702,97.831,-635.892,"0",10.531,36.231,-475.845,0.1696,134.171,61.6,-160.047,110.791,17.561,-116.127,161.457469728099,95.1989797925112,"Cyclosalpa polae","Cluster",2,"dye, 2 zooid; given to Anneliese",95.1989797925112,47.5994898962556,37.513,20.909,17.091,33.996,302.46,NA,NA,39505.095042912,0.00240978991922693
"A001C0205_20210710141212_0001",1218,0.1693,46.775,-49.94,-257.572,"0",14.956,-42.891,-398.839,-0.1691,31.819,-7.049,141.267,-95.393,-71.007,311.363,333.299769377358,-197.102169945215,"Cyclosalpa bakeri","Whorl",4,"",197.102169945215,49.2755424863037,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0205_20210710141212_0001",1218,0.1693,46.775,-49.94,-257.572,"0",14.956,-42.891,-398.839,-0.1691,31.819,-7.049,141.267,-95.393,-71.007,311.363,333.299769377358,-197.102169945215,"Salpa fusiformis","Linear",15,"",197.102169945215,13.1401446630143,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1219,0.1695,-64.355,59.038,-327.118,"0",-71.495,-18.72,-475.3,0.000200000000000006,7.14,77.758,148.182,-44.176,124.731,-25.193,134.699772033957,67349.8860169766,"Iasis cylindrica","Linear",35,"Weelia chain (x3); nice sequence; chaetognath party",67349.8860169766,1924.2824576279,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1219,0.1695,-64.355,59.038,-327.118,"0",-71.495,-18.72,-475.3,0.000200000000000006,7.14,77.758,148.182,-44.176,124.731,-25.193,134.699772033957,67349.8860169766,"Iasis cylindrica","Linear",94,"Weelia chain (x3); nice sequence; chaetognath party",67349.8860169766,716.488149116772,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0166_20210709184051_0001",1219,0.1695,-64.355,59.038,-327.118,"0",-71.495,-18.72,-475.3,0.000200000000000006,7.14,77.758,148.182,-44.176,124.731,-25.193,134.699772033957,67349.8860169766,"Iasis cylindrica","Linear",37,"Weelia chain (x3); nice sequence; chaetognath party",67349.8860169766,1820.26718964802,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0274_20210919203457_0001",1219,0.7514,-40.819,-53.276,-635.715,"0",39.894,-31.29,-469.137,0.5819,-80.713,-21.986,-166.578,-85.05,10.416,-427.138,435.647640415967,74.866410107573,"Cyclosalpa sewelli","Cluster",7,"",74.866410107573,10.695201443939,NA,NA,17.705,13.97,NA,NA,NA,24187.2661415,0.00309528202441692
"A001C0334_20210921222327_0001",1221,0.1698,122.516,-46.817,-413.607,"0",33.447,-50.798,-535.175,-0.5816,89.069,3.981,121.568,148.229,17.52,301.198,336.153271655952,-57.7980178225502,"Salpa aspera","Linear",8,"dye",57.7980178225502,7.22475222781877,NA,NA,27.926,14.631,NA,NA,NA,47824.092896688,0.00120855439845787
"A001C0320_20210921215927_0001",1226,0.1704,203.96,62.069,-522.072,"0",6.613,11.195,-1002.17,0.000599999999999989,197.347,50.874,480.098,247.393,124.13,431.831,512.92257301663,85487.0955027732,"Salpa maxima","Linear",2,"dye",85487.0955027732,42743.5477513866,NA,NA,48.129,30.804,NA,NA,NA,91337.908631328,0.93594321113514
"A001C0210_20210710142059_0001",1231,0.1711,36.386,23.073,-338.971,"0",32.111,39.257,-302.907,0.000700000000000006,4.27500000000001,-16.184,-36.064,-173.893,-29.062,-500.487,530.632276121609,75804.610874515,"Cyclosalpa bakeri","Whorl",6,"",75804.610874515,12634.1018124192,NA,NA,4.519,2.036,NA,NA,NA,112.395555744,674.444913526411
"A001C0171_20210709184313_0001",1234,0.1716,63.102,29.547,-418.055,"0",28.488,-19.604,-369.575,5e-04,34.614,49.151,-48.48,29.086,66.318,-13.029,73.5787154073785,14715.7430814757,"Iasis cylindrica","Linear",9,"Weelia chain x3; Chaetognath party",14715.7430814757,1635.08256460841,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0171_20210709184313_0001",1234,0.1716,63.102,29.547,-418.055,"0",28.488,-19.604,-369.575,5e-04,34.614,49.151,-48.48,29.086,66.318,-13.029,73.5787154073785,14715.7430814757,"Iasis cylindrica","Linear",153,"Weelia chain x3; Chaetognath party",14715.7430814757,96.1813273299065,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0171_20210709184313_0001",1234,0.1716,63.102,29.547,-418.055,"0",28.488,-19.604,-369.575,5e-04,34.614,49.151,-48.48,29.086,66.318,-13.029,73.5787154073785,14715.7430814757,"Iasis cylindrica","Linear",72,"Weelia chain x3; Chaetognath party",14715.7430814757,204.385320576051,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0205_20210710141212_0001",1238,0.1721,46.613,-52.25,-258.591,"0",19.259,-46.13,-397.354,5e-04,27.354,-6.12,138.763,-0.838000000000001,-51.336,184.671,191.675416736211,38335.0833472421,"Cyclosalpa bakeri","Whorl",4,"",38335.0833472421,9583.77083681052,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0205_20210710141212_0001",1238,0.1721,46.613,-52.25,-258.591,"0",19.259,-46.13,-397.354,5e-04,27.354,-6.12,138.763,-0.838000000000001,-51.336,184.671,191.675416736211,38335.0833472421,"Salpa fusiformis","Linear",15,"",38335.0833472421,2555.67222314947,NA,NA,NA,NA,NA,NA,NA,NA,NA
