Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
5110	-16384.3	-16271.4	-112.838	0.009992292	0.0689212	0.685979	0.0537881	0.0682688	0.102987	0.0717229	0.481812	0.111784	0.57192	0.0093016	0.0896999	0.808779	0.0511264	0.00908508	0.030592	0.498543	0.46033	0.51392	0.230063	0.0123419	0.044358	0.549754	0.423653	0.0668144	0.0361358	0.0328018	0.0738305	0.0241596	0.106923	0.279113	0.332868	0.0207308	0.172727	0.0512775	0.0535917	0.0182326	0.118861	0.00792854	0.0566259	0.302522	0.107329	0.0540601	0.107975	0.0900243	0.0528107	0.143346	0.0997211	0.0843558	0.100089	0.090601	0.14566	0.523993	0.457664	0.050266	0.142729	0.0728119	0.178782	0.380111	0.144425	0.384959	0.145749	0.0469324	0.222648	0.270109	0.225714	0.345919	3.03475	0.0230744	0.088235	0.0477522	0.972831	0.379592	0.233416	0.0403006	0.00763696	0.0358274	0.229936	0.0701254	0.786281	0.130988	0.0919216	0.0739453	0.312768	0.133814	0.569403	0.0500759	0.353249	0.202295	0.0526708	0.212884	0.0206272	0.0286343	0.136842	0.0575439	0.0136095	0.0287039	0.215714	0.0564437	0.216593	0.155701	0.0436793	0.0163439	0.0440526	0.0781077	0.214994	0.134591	0.450004	0.066688	0.0699124	0.146846	0.212106	0.317269	0.196644	0.0272371	0.193948	0.216558	0.0539295	0.0528088	0.16603	0.0316623	0.189793	0.0792542	0.739281	0.264896	0.234392	0.0683656	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.2043352	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.2480545	-2.035783	1.132852	1.283353
5120	-16418.3	-16276.1	-142.209	0.009992292	0.076171	0.853353	0.066912	0.084926	0.128115	0.0892228	0.599371	0.139059	0.711464	0.0115711	0.111586	1.00612	0.204347	0.0113018	0.0380562	0.620184	0.572648	0.639313	0.286197	0.0153532	0.0551811	0.68389	0.527022	0.0831167	0.0449527	0.0408052	0.0918447	0.0300544	0.133012	0.347214	0.414085	0.025789	0.214872	0.0637889	0.0666678	0.0226812	0.147862	0.00986306	0.0704422	0.376336	0.133516	0.0672504	0.13432	0.11199	0.0656962	0.178321	0.124052	0.104938	0.12451	0.112707	0.1812	0.651843	0.569331	0.0625305	0.345649	0.0905776	0.222404	0.746238	0.179664	0.478886	0.181311	0.0583837	0.276973	0.336013	0.280786	0.430321	3.77521	0.0287043	0.109764	0.0594034	1.21019	0.47221	0.290368	0.0501337	0.00950033	0.044569	0.286039	0.11261	0.978128	0.162948	0.086366	0.0919874	0.389081	0.166463	0.708334	0.062294	0.439439	0.251653	0.0655221	0.264827	0.0256601	0.0356209	0.170231	0.0715842	0.0169302	0.0357075	0.268347	0.0702156	0.269441	0.193691	0.0543367	0.0203317	0.0548011	0.0971654	0.267451	0.16743	0.559803	0.0829594	0.0869705	0.182675	0.0372052	0.39468	0.244624	0.0338828	0.241269	0.269396	0.0670879	0.0656938	0.20654	0.0393877	0.236101	0.0985917	0.919661	0.329529	0.291081	0.0912659	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.2569624	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.2097276	-2.073057	1.01105	1.022223
5130	-16413.4	-16274.3	-139.066	0.009992292	0.0646903	0.852634	0.0668556	0.0848544	0.0862966	0.0891476	0.416328	0.138942	0.710864	0.0115614	0.111492	1.00527	0.204175	0.0112923	0.0380241	0.619661	0.572165	0.638774	0.285956	0.0153403	0.0551346	0.683313	0.526578	0.0830466	0.0449148	0.0407708	0.0917673	0.030029	0.1329	0.138426	0.413736	0.0257672	0.214691	0.0637351	0.0666116	0.0226621	0.147738	0.00985474	0.0703828	0.376019	0.133404	0.0671937	0.134207	0.111895	0.0656408	0.178171	0.123948	0.10485	0.124405	0.112612	0.181048	0.651294	0.568851	0.0624778	0.345358	0.0905012	0.222217	0.745609	0.179513	0.478482	0.181158	0.0583344	0.276739	0.33573	0.28055	0.429958	3.77203	0.0286802	0.109671	0.0593533	1.20917	0.471812	0.290123	0.0500914	0.00949232	0.0445314	0.285798	0.112515	0.977304	0.162811	0.0862932	0.0919099	0.388754	0.166323	0.707737	0.0622415	0.439069	0.251441	0.0654668	0.264604	0.0256385	0.0355908	0.170087	0.0715238	0.0169159	0.0356774	0.268121	0.0701565	0.269213	0.193528	0.0542909	0.0203146	0.0547549	0.0970835	0.267225	0.167289	0.40072	0.0828895	0.0868972	0.182521	0.0371738	0.394348	0.244418	0.0338542	0.241066	0.269169	0.0670314	0.0656384	0.206366	0.0393545	0.235902	0.0985086	0.918885	0.329251	0.291306	0.0464219	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.2516104	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.3045061	-1.807948	1.11255	1.237767
5140	-16447.1	-16273.6	-173.5	0.009992292	0.0676786	1.12259	0.0880228	0.11172	0.113619	0.117373	0.548142	0.182932	0.935932	0.0152218	0.146792	1.32355	0.268819	0.0148675	0.050063	0.815853	0.753319	0.841017	0.376493	0.0201972	0.0725908	0.899658	0.693298	0.10934	0.0591353	0.0536793	0.120822	0.0395365	0.174977	0.182253	0.544729	0.0339254	0.282664	0.0839144	0.0877015	0.0298372	0.194513	0.0129749	0.0442542	0.49507	0.175641	0.088468	0.176699	0.147323	0.0864234	0.234582	0.163191	0.0710401	0.163793	0.148266	0.238369	0.857501	0.748955	0.082259	0.454702	0.119155	0.292573	0.981677	0.236349	0.629975	0.238515	0.206788	0.364358	0.442026	0.369375	0.566088	4.9663	0.0377606	0.144394	0.0781452	1.59201	0.204312	0.381979	0.0659509	0.0124977	0.0586306	0.376285	0.148138	1.62948	0.214359	0.113615	0.12101	0.511837	0.218983	0.931814	0.0819479	0.578082	0.33105	0.0861944	0.34838	0.0337559	0.0468593	0.223939	0.0941691	0.0222717	0.0469733	0.353011	0.0923687	0.354449	0.254801	0.07148	0.0267464	0.072091	0.127821	0.351832	0.220255	0.527592	0.109133	0.11441	0.240309	0.0489435	0.519203	0.321804	0.0445729	0.31739	0.354391	0.0262059	0.0864202	0.271703	0.283837	0.310592	0.129698	1.20981	0.433495	0.384089	0.0353368	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.3318102	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.3300848	-1.865684	1.230674	1.514557
5150	-16453.3	-16273.4	-179.865	0.009992292	0.0707139	1.17497	0.0921304	0.116934	0.118921	0.12285	0.573721	0.191469	0.979608	0.0159322	0.153642	1.38531	0.281364	0.0155613	0.0523992	0.853925	0.788473	0.880263	0.387179	0.0211397	0.0759783	0.941641	0.725651	0.114443	0.0618949	0.0561843	0.12646	0.0413815	0.183143	0.190758	0.57015	0.0355086	0.760006	0.0878303	0.100473	0.0312296	0.20359	0.0135803	0.0463193	0.518173	0.183837	0.0925964	0.184944	0.0711537	0.0904564	0.245529	0.0397667	0.0743552	0.171436	0.155185	0.197386	0.897517	0.783906	0.0860977	0.475921	0.124715	0.306226	1.02749	0.247378	0.659373	0.249646	0.216438	0.381361	0.462653	0.386612	0.592505	5.19806	0.0395227	0.151133	0.0817919	1.66631	0.213846	0.399805	0.0690286	0.0130809	0.0613666	0.393844	0.155051	1.70553	0.224362	0.118917	0.126657	0.535722	0.229202	0.975298	0.0857721	0.605059	0.346499	0.0902167	0.364637	0.0353311	0.049046	0.234389	0.0985635	0.023311	0.0491653	0.369484	0.0966792	0.37099	0.266691	0.0748157	0.0279946	0.0754551	0.253145	0.36825	0.230533	0.552212	0.114226	0.119749	0.251524	0.0512274	0.543432	0.336821	0.0466529	0.332202	0.370929	0.0274288	0.0904531	0.284382	0.297083	0.325086	0.13575	1.26627	0.453725	0.401953	0.0274892	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.3497502	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.3945792	-1.578124	1.138586	1.296378
5160	-16453.2	-16272.2	-180.96	0.009992292	0.0760952	1.16127	0.0838973	0.11557	0.117534	0.121417	0.56703	0.189236	0.968182	0.0157463	0.15185	1.36915	0.278082	0.0153798	0.051788	0.843965	2.30326	0.869996	0.382663	0.0208931	0.0750921	0.930658	0.717188	0.113108	0.061173	0.055529	0.124985	0.0408989	0.181007	0.188533	0.157017	0.0350944	0.751142	0.0868059	0.0993006	0.0308653	0.201216	0.0134219	0.0457791	0.512129	0.181693	0.0915164	0.182787	0.0703238	0.0894014	0.242665	0.0393029	0.073488	0.169437	0.153375	0.195084	0.537449	0.774762	0.0850935	0.47037	0.123261	0.302654	1.0155	0.244493	0.651683	0.246734	0.213913	0.376913	0.457257	0.382103	0.585594	5.13743	0.0390618	0.14937	0.0808379	1.64687	0.211352	0.395142	0.085317	0.0213443	0.402512	0.389251	0.153243	1.68563	0.221745	0.157597	0.125179	0.529474	0.226529	0.963922	0.0847716	0.26236	0.342458	0.0891644	0.360384	0.034919	0.0484739	0.231655	0.0974139	0.0230391	0.0485919	0.365175	0.0955516	0.366663	0.263581	0.0739431	0.027668	0.0745751	0.569405	0.363955	0.227844	0.545772	0.112894	0.118352	0.24859	0.0506299	0.537093	0.332892	0.0461087	0.328327	0.366603	0.0271089	0.0893981	0.281066	0.293618	0.321294	0.134167	1.2515	0.448433	0.396632	0.0274562	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.3548583	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.2941804	-1.914699	1.175702	1.382274
5170	-16459.7	-16274.5	-185.209	0.009992292	0.0728625	0.565627	0.0885857	0.122028	0.124102	0.128202	0.598717	0.199811	1.02229	0.0166263	0.160336	1.44567	0.293622	0.0162393	0.0546821	0.891129	2.43198	0.918614	0.404047	0.00797994	0.0792885	0.982666	0.757266	0.119429	0.0645915	0.0586321	0.13197	0.0431844	0.191122	0.199069	0.165792	0.0370556	0.793118	0.0916569	0.10485	0.0325902	0.21246	0.014172	0.0483373	0.540749	0.191847	0.0966306	0.193002	0.0742537	0.0943974	0.256226	0.0414993	0.0775947	0.178905	0.161946	0.205986	0.567484	0.818059	0.0898488	0.496656	0.130149	0.319568	1.07225	0.258156	0.688101	0.260522	0.225867	0.397976	0.48281	0.403456	0.618319	5.42452	0.0412446	0.157717	0.0853554	0.257149	0.223163	0.417223	0.0900847	0.0225371	0.425006	0.411003	0.161807	1.77983	0.234137	0.166404	0.387752	0.559063	0.239188	1.01779	0.0895089	0.277021	0.361595	0.0941472	0.380524	0.0368704	0.0511828	0.244601	0.102858	0.0243266	0.311944	0.385582	0.100891	0.387153	0.278311	0.0780752	0.0232384	0.0787425	0.601225	0.384294	0.240577	0.576271	0.119203	0.124966	0.262482	0.0534593	0.567108	0.351495	0.0486854	0.346675	0.387089	0.0286238	0.0943939	0.296772	0.310026	0.339249	0.141664	1.32144	0.473493	0.416527	0.0571076	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.36177	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.3336384	-1.624431	1.026385	1.053466
5180	-16435.7	-16275.5	-160.276	0.009992292	0.073034	0.473243	0.0741169	0.102097	0.103833	0.107263	0.500928	0.167176	0.334617	0.0335799	0.134148	1.20954	0.245665	0.0135869	0.0457509	0.668516	2.03476	0.768577	0.338054	0.00667657	0.0663382	0.822167	0.633582	0.0999222	0.0540417	0.0490557	0.110415	0.0361311	0.159906	0.0385006	0.138713	0.0310033	0.663578	0.0766865	0.0877247	0.0272672	0.177759	0.0118573	0.0404424	0.452428	0.160512	0.0808479	0.161479	0.0621258	0.0789794	0.214377	0.0347212	0.0649211	0.149685	0.135496	1.15211	0.474796	0.684445	0.130509	0.415537	0.0563336	0.267372	0.897121	0.215991	0.575713	0.217971	0.188976	0.332975	0.403952	0.337559	0.545121	4.53853	0.0345081	0.131957	0.0714143	0.215149	0.0918418	0.349078	0.0753711	0.0188561	0.355589	0.343874	0.135379	1.48913	0.0293569	0.139225	0.216316	0.467751	0.200121	0.851553	0.0748894	0.231775	0.302536	0.0787701	0.318373	0.0308484	0.0428231	0.20465	0.0860579	0.0203533	0.260994	0.322605	0.0844127	0.323919	0.232854	0.0653232	0.0194429	0.0658815	0.503026	0.321527	0.201283	0.482148	0.0997331	0.104555	0.219611	0.0447278	0.474482	0.294085	0.0407336	0.290052	0.323866	0.0239487	0.0789765	0.2483	0.259389	0.283839	0.118526	1.10561	0.396157	0.347671	0.0620601	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.3023661	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.3410514	-1.773098	1.180996	1.394752
5190	-16448	-16279	-169.029	0.009992292	0.0683911	0.51931	0.0813317	0.112036	0.11394	0.117704	0.54969	0.183449	0.36719	0.0368487	0.147206	1.32728	0.269578	0.0149095	0.0502044	0.568515	2.23283	0.843392	0.370961	0.00732649	0.0727958	0.902199	0.695256	0.109649	0.0593023	0.0538309	0.121163	0.0396482	0.367303	0.0422484	0.152216	0.0340212	0.728172	0.441577	0.096264	0.0299215	0.305643	0.0130115	0.0443791	0.496469	0.176137	0.0887179	0.177198	0.0681733	0.0866675	0.235245	0.038101	0.0712407	0.164255	0.148685	1.26425	0.521014	0.75107	0.143214	0.455986	0.0618173	0.293399	0.984449	0.237016	0.631754	0.239189	0.207372	0.365387	0.443274	0.370418	0.598184	4.98033	0.0378673	0.144802	0.0783659	0.236092	0.100782	0.125611	0.082708	0.0206916	0.390204	0.377348	0.148557	1.63409	0.0322146	0.152778	0.237373	0.107073	0.219601	0.934446	0.0821794	0.254337	0.331985	0.0864378	0.349364	0.0338512	0.0469916	0.224572	0.094435	0.0223346	0.286399	0.354008	0.0926296	0.103508	0.255521	0.0716819	0.0213355	0.0722946	0.551992	0.352826	0.220877	0.529082	0.109441	0.114733	0.240988	0.0490817	0.520669	0.322713	0.0446988	0.318287	0.110038	0.0262799	0.0866643	0.272471	0.284639	0.311469	0.130064	1.21323	0.43472	0.382171	0.0348343	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.3261599	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.275698	-1.886996	1.094118	1.197094
5200	-16428.5	-16276.7	-151.888	0.009992292	0.06779	0.445855	0.0698276	0.0961887	0.0231477	0.101055	0.471938	0.157501	0.315252	0.0316366	0.126384	1.13954	0.231447	0.0128006	0.0431031	0.431895	1.917	0.724097	0.31849	0.00629018	0.0624991	0.774586	0.596915	0.0941395	0.0509142	0.0462167	0.104025	0.0340401	0.315349	0.0362725	0.130685	0.0292091	0.625175	0.379117	0.0826478	0.0256892	0.257626	0.0111711	0.0381019	0.426245	0.151223	0.076169	0.152134	0.0585304	0.0744087	0.20197	0.0327118	0.061164	0.141022	0.127654	1.08543	0.447319	0.644834	0.875335	0.343484	0.0530734	0.251899	0.845202	0.203491	0.162462	0.205356	0.17804	0.313704	0.380575	0.318024	0.513573	4.27588	0.0325111	0.12432	0.0672813	0.202697	0.0865267	0.107844	0.0710092	0.0177649	0.335011	0.323973	0.127544	1.40295	0.0276579	0.131168	0.203798	0.0919277	0.188539	0.802272	0.0705554	0.218362	0.285027	0.0742115	0.299948	0.0290631	0.0403448	0.192807	0.0810775	0.0191754	0.245889	0.303935	0.0795275	0.0888668	0.219378	0.0615427	0.098523	0.0620688	0.58645	0.30292	0.189634	0.454245	0.132376	0.0985044	0.206901	0.0421393	0.447022	0.277066	0.0383763	0.273266	0.0944738	0.0225627	0.0744059	0.233931	0.244378	0.267413	0.111667	1.04162	0.37323	0.328049	0.00705263	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.2832485	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.3056549	-1.860579	1.162136	1.35056
5210	-16450.5	-16285.5	-164.941	0.009992292	0.0741344	0.508035	0.079566	0.109603	0.0263759	0.115149	0.537756	0.179466	0.359218	0.0360487	0.14401	1.29847	0.263726	0.0145858	0.0491144	0.492128	2.18436	0.825082	0.362907	0.00716743	0.0712154	0.882612	0.680162	0.107268	0.0580148	0.0526622	0.118533	0.0387874	0.359329	0.0413312	0.148911	0.0332826	0.712363	0.43199	0.0941741	0.0292719	0.293555	0.012729	0.0113675	0.48569	0.172313	0.0867918	0.173351	0.0666932	0.0847859	0.230137	0.0372739	0.0696941	0.160689	0.145457	1.23681	0.17346	0.734764	0.997411	0.391388	0.0604752	0.287029	0.963077	0.231871	0.18512	0.233996	0.20287	0.357455	0.433651	0.362376	0.585197	4.8722	0.0370452	0.141659	0.0766646	0.230966	0.098594	0.122884	0.0809124	0.0202424	0.381732	0.369155	0.145332	1.59861	0.0315152	0.149461	0.23222	0.104748	0.214834	0.345661	0.0803952	0.248815	0.324778	0.0845612	0.341779	0.0331163	0.0459714	0.219696	0.0923848	0.0218497	0.280182	0.346322	0.0906186	0.10126	0.249973	0.0701257	0.112263	0.070725	0.668238	0.345166	0.216081	0.517596	0.150837	0.112242	0.235756	0.0480161	0.509365	0.315706	0.0437283	0.311377	0.107649	0.0257094	0.0847828	0.266555	0.278459	0.304707	0.12724	1.18689	0.425282	0.371765	0.110179	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.3160862	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.2783232	-1.902151	1.116404	1.246358
5220	-16454.3	-16274.6	-179.701	0.009992292	0.0734753	0.572726	0.0896974	0.12356	0.0297345	0.129811	0.606231	0.202318	0.404959	0.043633	0.162348	1.46381	0.297307	0.0164431	0.0553684	0.554793	2.4625	0.930143	0.409118	0.00808009	0.0802835	0.994998	0.76677	0.120927	0.0654021	0.0593679	0.133626	0.0437264	0.405083	0.046594	0.167872	0.0375207	0.803072	0.486997	0.213494	0.0329992	0.330934	0.0143499	0.012815	0.547535	0.194254	0.0978433	0.195424	0.0751855	0.0955821	0.259442	0.0420201	0.0785685	0.181151	0.163979	1.39429	0.195548	0.828325	1.12442	0.441225	0.0681758	0.323578	1.08571	0.261396	0.208692	0.263792	0.228702	0.402971	0.488869	0.408519	0.659713	2.92251	0.0417623	0.159697	0.0864266	0.260376	0.111148	0.138531	0.0912153	0.02282	0.43034	0.416161	0.163837	1.80217	0.0355281	0.168492	0.261789	0.118086	0.242189	0.389676	0.0906323	0.280498	0.366133	0.0953288	0.385299	0.0373332	0.0518252	0.247671	0.104149	0.0246319	0.315858	0.390421	0.102157	0.114154	0.281803	0.0790551	0.126558	0.0269504	0.753328	0.389117	0.243596	0.583503	0.170044	0.126534	0.265776	0.0541302	0.574225	0.355907	0.0492964	0.351026	0.121357	0.028983	0.0955786	0.300497	0.313917	0.343507	0.143442	1.33802	0.479435	0.41886	0.0137338	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.3354351	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.3978943	-1.731119	1.272439	1.619101
5230	-16449	-16277.1	-171.942	0.009992292	0.0703308	0.554041	0.0867712	0.119529	0.0287644	0.125576	0.586453	0.195718	0.391747	0.0422095	0.157051	1.41605	0.278305	0.0159067	0.0294709	0.536694	2.38216	0.899798	0.395771	0.00781649	0.0776644	0.962538	0.127537	0.116982	0.0632684	0.0574311	0.129266	0.0422999	0.391868	0.045074	0.162396	0.128494	0.776872	0.471109	0.206529	0.0319226	0.320138	0.0138817	0.0123969	0.529673	0.187917	0.0946513	0.189049	0.0727327	0.0924638	0.250978	0.0406492	0.0760053	0.175241	0.158629	1.34881	0.189168	0.801302	1.08773	0.42683	0.0805095	0.313022	1.05029	0.252868	0.201884	0.255186	0.221241	0.389824	0.472921	0.395192	0.638191	2.82716	0.0403998	0.154487	0.0836071	0.251882	0.107522	0.134012	0.0882395	0.0220755	0.4163	0.402585	0.158492	1.74337	0.0343691	0.162996	0.253249	0.114234	0.234288	0.376963	0.0876755	0.271347	0.354189	0.0922188	0.37273	0.0361152	0.0501344	0.239591	0.100751	0.0238283	0.305554	0.377684	0.0988247	0.11043	0.27261	0.076476	0.12243	0.0260711	0.728752	0.376423	0.235649	0.564467	0.164497	0.122406	0.257105	0.0523643	0.555492	0.344296	0.0476882	0.339574	0.117398	0.0280375	0.0924604	0.290693	0.303676	0.3323	0.138763	1.29437	0.463794	0.404595	0.0239691	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.3202735	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.3257833	-1.803213	1.167638	1.363379
5240	-16453.2	-16276.3	-176.92	0.009992292	0.0669487	0.544774	0.0853198	0.11753	0.0282833	0.134785	0.576644	0.192444	0.385195	0.0415035	0.154425	1.39237	0.27365	0.0156406	0.028978	0.527717	2.34232	0.884748	0.389151	0.00768575	0.0763654	0.946438	0.125404	0.115026	0.0622102	0.0564705	0.127104	0.0415924	0.385314	0.0443201	0.497744	0.126345	0.763878	0.463229	0.203075	0.0313887	0.314783	0.0136495	0.0121895	0.520813	0.184774	0.0930682	0.185887	0.0715162	0.0909173	0.24678	0.173638	0.074734	0.17231	0.155976	1.32625	0.186004	0.787899	1.06954	0.419691	0.0791629	0.307786	1.03272	0.248638	0.314641	0.250917	0.21754	0.284067	0.46501	0.388582	0.627516	2.77988	0.0397241	0.151903	0.0822086	0.247669	0.105724	0.13177	0.0867636	0.0217063	0.409337	0.395851	0.155841	1.71421	0.0337942	0.160269	0.249013	0.112323	0.23037	0.370658	0.086209	0.266808	0.348264	0.0906763	1.58943	0.0355111	0.0492959	0.503251	0.0990657	0.0234298	0.300443	0.371367	0.0971718	0.108583	0.26805	0.0751969	0.120382	0.0256351	0.716562	0.370126	0.231708	0.555026	0.161745	0.120359	0.252805	0.0514884	0.5462	0.338537	0.0468906	0.333894	0.115434	0.0275685	0.0909139	0.285831	0.298596	0.326742	0.136442	1.27272	0.456036	0.39749	0.0204255	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.3306694	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.3437698	-1.801053	1.211008	1.46654
5250	-16454.6	-16277.6	-177.03	0.009992292	0.0734711	0.510978	0.396169	0.110238	0.0265287	0.126423	0.540871	0.180506	0.361298	0.0389287	0.144844	1.30599	0.182355	0.0146703	0.0271803	0.494978	2.19701	0.82986	0.365009	0.00720894	0.106202	2.59628	0.117624	0.10789	0.0583508	0.0529672	0.119219	0.0390121	0.36141	0.0415706	0.466865	0.118507	0.716489	0.434492	0.190477	0.0294414	0.0623065	0.0128027	0.0114333	0.488503	0.173311	0.0872944	0.174355	0.0670795	0.085277	0.23147	0.162866	0.0700977	0.16162	0.146299	1.24397	0.174465	0.73902	1.00319	0.393654	0.0742518	0.288692	0.968655	0.233213	0.295121	0.0579674	0.204045	0.266444	0.436162	0.364475	0.973983	2.60742	0.0372597	0.142479	0.0771086	0.232304	0.099165	0.0501189	0.081381	0.0203597	0.383943	0.371293	0.146173	1.60787	0.0316977	0.150327	0.233565	0.105355	0.216078	0.347663	0.0808608	0.250256	0.326659	0.085051	1.49083	0.0333081	0.0462377	0.472031	0.0929199	0.0219762	0.281804	0.348328	0.0911435	0.282147	0.251421	0.0705318	0.112914	0.0240447	0.672108	0.347165	0.217333	0.520593	0.151711	0.112892	0.237122	0.200511	0.512315	0.317535	0.0439816	0.31318	0.108273	0.0258583	0.290229	0.268099	0.280072	0.306472	0.127977	1.19377	0.427745	0.372052	0.00763129	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.3293808	0.272667	0.25774	0.213846	0.255748	1.999506	0.4327367	0.3571429	-1.629906	1.095707	1.200574
