3D Point Measurements																																			
																																			
Generated: Wednesday 03 November 2021 13:53:06																																			
																																			
Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0177_20210709184827_0001.MOV	375	0.0521			152.705	-81.524	-1288.014	0.383	0.284	2.922	2.594	1299.594	7.389	1	1	1														3	AD	Passing			
A001C0177_20210709184827_0001.MOV	375	0.0521			146.948	-78.057	-1295.238	0.374	0.280	2.954	2.965	1305.882	7.057	1	1	1														4	AD	Passing			
A001C0177_20210709184827_0001.MOV	375	0.0521			64.012	-51.679	-1315.524	0.236	0.242	3.038	4.355	1318.094	3.233	1	1	1														16	AD	Passing			
A001C0177_20210709184827_0001.MOV	375	0.0521			161.287	-91.162	-1253.581	0.389	0.292	2.771	2.018	1267.197	8.127	1	1	1														1.2	AD	Passing			
A001C0177_20210709184827_0001.MOV	400	0.0556			-252.073	17.160	-822.836	0.382	0.119	1.235	0.144	860.752	17.121	1	1	1														0	J	Passing			
A001C0177_20210709184827_0001.MOV	400	0.0556			169.339	-109.479	-1223.200	0.395	0.316	2.640	1.037	1239.709	9.047	1	1	1														1	F	Passing			
A001C0177_20210709184827_0001.MOV	400	0.0556			166.737	-106.516	-1245.206	0.397	0.317	2.734	1.309	1260.827	8.718	1	1	1														2	AD	Passing			
A001C0177_20210709184827_0001.MOV	400	0.0556			162.033	-105.677	-1256.106	0.391	0.319	2.781	1.658	1270.915	8.440	1	1	1														3	AD	Passing			
A001C0177_20210709184827_0001.MOV	400	0.0556			158.331	-102.066	-1273.027	0.390	0.316	2.855	1.932	1286.889	8.106	1	1	1														4	AD	Passing			
A001C0177_20210709184827_0001.MOV	400	0.0556			87.666	-65.952	-1355.309	0.280	0.273	3.225	3.869	1359.742	4.292	1	1	1														16	AD	Passing			
A001C0177_20210709184827_0001.MOV	400	0.0556			165.256	-110.648	-1209.931	0.383	0.315	2.583	0.999	1226.167	9.012	1	1	1														1.2	AD	Passing			
A001C0177_20210709184827_0001.MOV	425	0.0591			-267.322	2.955	-810.343	0.402	0.117	1.210	1.702	853.302	18.274	1	1	1														0	J	Passing			
A001C0177_20210709184827_0001.MOV	425	0.0591			164.801	-138.540	-1178.533	0.372	0.356	2.452	0.115	1198.037	9.975	1	1	1														1	F	Passing			
A001C0177_20210709184827_0001.MOV	425	0.0591			163.592	-137.075	-1198.240	0.376	0.359	2.534	0.355	1217.100	9.722	1	1	1														2	AD	Passing			
A001C0177_20210709184827_0001.MOV	425	0.0591			159.969	-136.283	-1211.813	0.374	0.362	2.590	0.096	1229.900	9.458	1	1	1														3	AD	Passing			
A001C0177_20210709184827_0001.MOV	425	0.0591			158.629	-134.599	-1232.527	0.378	0.365	2.678	0.453	1249.961	9.201	1	1	1														4	AD	Passing			
A001C0177_20210709184827_0001.MOV	425	0.0591			110.010	-97.889	-1380.536	0.326	0.337	3.346	3.173	1388.368	5.705	1	1	1														16	AD	Passing			
A001C0177_20210709184827_0001.MOV	425	0.0591			160.142	-136.160	-1163.831	0.359	0.347	2.391	0.080	1182.661	9.857	1	1	1														1.2	AD	Passing			
