3D Point Measurements																																			
																																			
Generated: Tuesday 10 May 2022 13:17:19																																			
																																			
Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A002C0020_20220420230151_0001.MOV	1380	0.3837			38.099	17.992	-298.998	0.049	0.045	0.169	0.208	301.952	7.930	1	1															0	J	Passing			
A002C0020_20220420230151_0001.MOV	1380	0.3837			-5.809	-80.848	-575.754	0.084	0.115	0.595	0.833	581.431	8.231	1	1															1	F	Passing			
A002C0020_20220420230151_0001.MOV	1380	0.3837			-5.218	-76.721	-572.585	0.084	0.112	0.589	0.816	577.725	7.867	1	1															2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1380	0.3837			-3.835	-73.541	-567.814	0.083	0.109	0.580	0.776	572.569	7.608	1	1															3	AD	Passing			
A002C0020_20220420230151_0001.MOV	1380	0.3837			24.529	-6.983	-480.840	0.073	0.070	0.420	0.637	481.515	3.103	1	1															25	AD	Passing			
A002C0020_20220420230151_0001.MOV	1380	0.3837			30.770	-5.320	-477.786	0.074	0.069	0.415	0.703	478.805	3.783	1	1															25.2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1380	0.3837			45.242	12.943	-453.554	0.075	0.067	0.376	0.521	455.989	5.867	1	1															32	AD	Passing			
A002C0020_20220420230151_0001.MOV	1390	0.3865			-0.998	-90.972	-568.444	0.083	0.121	0.581	0.835	575.679	9.311	1	1															1	F	Passing			
A002C0020_20220420230151_0001.MOV	1390	0.3865			0.234	-86.675	-565.823	0.083	0.117	0.576	0.867	572.423	8.928	1	1															2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1390	0.3865			1.223	-83.516	-562.527	0.082	0.114	0.569	0.954	568.694	8.664	1	1															3	AD	Passing			
A002C0020_20220420230151_0001.MOV	1390	0.3865			45.180	20.879	-286.573	0.048	0.044	0.157	0.195	290.863	9.763	1	1															0	J	Passing			
